text,label
still ipob pres@@ ident cry,0
mind bloody fool,0
way sinzu begging borr@@ owing money makes [EN:think] almajiri boy back argue bmc,0
head one wey go school almajiri,0
really coura@@ geous insp@@ iring message deli@@ vered arne sorenson video rest corp@@ orate america ceos [EN:would] follow mr sorenson foot@@ steps nsafe travels,0
almajiri pattern food,0
[EN:think] end world [EN:want] happen asap begin world attacks israel antic@@ hrist lead one world gover@@ nment chris@@ tians either perse@@ cuted taken air god jesus sweep kill,0
dss nabs maste@@ rmind buhari fake wedding video,0
[EN:want] join ipob,0
pls positive thing almajiri system offer,0
nthey [EN:want] [EN:come] live ncry islams@@ phobia nchange laws nchange way life already ntake society nimpl@@ ement sharia law nabuse women little girls nkill chris@@ tians nturn weste,1
bongo even pope reli@@ gions problems much easier attack kill chris@@ tians seems,0
konto@@ mponi afer3 hene nana apinkrah [EN:can] not even supe@@ rvise [EN:the] profes@@ sional branding of [EN:the] official asante kotoko bus yet some gullible kotoko fans [EN:think] he is visi@@ onary [EN:and] [EN:should] be given [EN:the] role as an exec@@ utive board chairman .. concert football club,1
apakyee wei p3 kwas @ @ eas3m,1
obvi@@ ously slowing progress nation ones foll@@ owing terr@@ orism spending heavily herdsmen wahala reli@@ gious war almajiri neven tho hate et,0
wypipo always talk chicago stuff [EN:like] bet melody comment dylan roof killing chris@@ tians church hypoc@@ rites [EN:see] stupid sound,0
actually chris@@ tians stupid answer [EN:give] nyikes xac,0
stup@@ idity eye beholder nchri@@ stians [EN:would] slapped contin@@ uously belief things seen [EN:can] not proven [EN:know] funny idea under@@ stand motiv@@ ation slap stupid p,0
"if you support npp by [EN:this] time , wagyimi fuckin .. wo nnim nyansa sei",1
akoa wei nso cp3 gyimie o [ emoji ] ab3nkwan usa twitter,1
sir good morning biafra land pls sir [EN:want] join ipob,0
nna ehn ike gwuru nost@@ algia group ones [EN:would] demonise anything igbo mana nke kachasi agwum ike bu ndi igbo never [EN:seem] group evil,0
no wonder you [ en : [EN:are] ] an npp bcos [ en : [EN:the] ] lying instinct of bawuliar [ en : [EN:has] ] also affactad your sense of reas @ @ oning . atorofo brigada,1
foolish useless leaders npp [ en : [EN:and] ] ndc making ghanaa a living hell . god [ en : [EN:will] ] judge you paopla [ en : [EN:for] ] [ en : [EN:that] ] nkwas @ @ iafuc,1
saul tarsus hatad chris @ @ tians whatever [ en : [EN:could] ] kill yet died apostle paul witn @ @ esses saw lord jesus post resurr @ @ ection foll @ @ owers en,1
ah ! abodamfo b3n kuraa nie ! !,1
goggo better people calling zoo [ en : [EN:call] ] nigaria,1
"nkwas @ @ iafoc , urgly akufo addo himself is more corrupt than mahama ’ s appoi @ @ ntees . owusu bempeh ’ s face is [ en : [EN:lika] ] a donkey ’ s mouth . go [ en : [EN:and] ] sit sume @ @ where . [ en : [EN:this] ] airbus propa @ @ ganda [ en : [EN:will] ] not [ en : [EN:see] ] day light . ennnn @ @ nnnfa . ndc is winning [ en : [EN:this] ] elec @ @ tions . your bawumiaa [ en : [EN:and] ] npp [ en : [EN:are] ] thieves [ en : [EN:and] ] crim @ @ inals",1
intel @ @ ligent almajiri ruling decades yet today nation naren wise enough scam embraces poverty amp oil money birth @ @ right ngrow food nation [ en : [EN:give] ] bandits boko @ @ haram amp dictator back return nwaldon una struggle,1
zoo nigeria police working,1
abodamfo ) krom lol ( @ accra psych@@ iatric hospital ),1
muslim right righ@@ teous kill homos@@ exuals bout chris@@ tians amp jews nhow bout lie congress order others dirty [EN:work] wallowed fetid self indul@@ gence bible says deceived god mocked btw reap sow,0
if i insult you rn they ’ ll say i don ’ t respect [EN:but] deɛ wokeka nyinaaa yɛ gyimisɛm .,1
sue angle attached laft better coun @ @ tries [ en : [EN:like] ] usa took care citizens brought zoo called nigeria xad,1
defended pres mbuhari military attacks ipob prote@@ sters raining curses pres trump ordered u military attack killed iranian gen q sole@@ imani head islamic revolu@@ tionary guard corps el quds force baghdad intl airport early friday,0
[EN:going] northern states sepa@@ rated zoo fraud@@ ulent consti@@ tution adopt sharia law right eyes amp efulefu still shouting one nigeria indiv@@ isible nonsense,1
visit thecla shrine asia minor thecla heroine model early chris@@ tians chri@@ stian women parti@@ cular taught baptized witn@@ essed chri@@ stian gospel public arena despite attempts kill acts paul,0
kings nigeria putting threat death citizen killing giving dead meat water drink name trad@@ ition help anybody zoo,1
world@@ wariii happen nigeria got prayers offer dead,0
i really hoped there [EN:was] kotoko space today on [ user ] because i [EN:have] alot of ques@@ tions .. konto@@ mponi afer3 hene nana apinkrah together [EN:with] his job [EN:for] [EN:the] boys social media account contr@@ ollers [EN:are] disgr@@ acing kotoko too much .. [EN:the] unprofes@@ sionalism at kotoko is pathetic,0
“ wo kasa nyɛ me dɛ ! adɛn ? drop your number “,1
buharii pras @ @ ident also teacher educated illit @ @ rates [ en : [EN:like] ] rest pdpigs,1
modeɛ moanya platform nti gyimisɛm nkoaaa na mode to to ha !,1
when roman abra @ @ movic sold chelsea you [ en : [EN:know] ] nkwas @ @ iasem sei mo nnim nyansa baako sei,1
espec@@ ially distr@@ essing [EN:see] chris@@ tians stupid topic iran syria hezb@@ ollah axis respo@@ nsible terr@@ orism war crimes neigh@@ boring coun@@ tries subju@@ gation perse@@ cution indig@@ enous chris@@ tians mainly assy@@ rians syria iraq,1
[EN:must] say prin@@ ciple checks balances rule law dead nigeria nis governor cuban weed,0
washing closely single movement [EN:going] land end [EN:shall] [EN:come] time stop us nothing land infor@@ mation igwe power stop,0
[EN:see] shebi one inner caucus knew stole let buhari fighting corru@@ ption go ahead pros@@ ecute court matter instead,0
govt loot country dead rest feeding school children homes even school session keep seeing hearing funny things everyday nigeria god deliver nige@@ rians time,0
reading quran muslims [EN:must] resist beliefs accept implying saying muslims [EN:must] kill chris@@ tians jews read qurans defin@@ ioton position,0
beg terro@@ rists stop killing strength stop time unless [EN:think] okay kill chris@@ tians jews even killed people prot@@ ested,1
plot twist rapture actually dying chris@@ tians stupid under@@ stand basic science,0
ad3n ? ? rt [ user ] : i 'm not trynna be funny b @ ad3n koraa enti na asantefo ) p3 borga borgas3m saa ? [ user ],1
kyari dies today north@@ erners desire power rather colle@@ ctive progress mourn exis@@ tence curse dead alive adds value nigeria life benefits north,0
current inec amp security agencies nigeria compr@@ omised tank buhari amp apc study inec activ@@ ities since [EN:find] reasons fake news,0
nothing [ en : [EN:like] ] southern twitter fabri @ @ cation misg @ @ uided mind arewa almajiri twitter [ en : [EN:make] ] pick,1
"wo suro kramoni a , na wo fr3 no alhaji ” lol ei wofa",1
we [ en : [EN:are] ] not [ en : [EN:the] ] first gener @ @ ation to complain about obolo tui [ emojii ],1
jihad war raging nigeria nnig @ @ erian spon @ @ sored tarr @ @ urist killar fulani herdsmen iswap boko haram bandits hold sway unleash horrors tracks continue gain grounds leaving g millions people homeless amp thou @ @ sands dead ntoday sunday soon casua @ @ lties break,1
arne ne,0
i wish they 'd organize a natio @ @ nwide mental scre @ @ ening exercise cos abodamfo adorso w0 krom ha .,1
non nazis right kill males support nno illegal claim american chris@@ tians right kill anyone resign,1
known every muslim [ en : [EN:must] ] obey allah day commands kill us chris @ @ tians [ en : [EN:ask] ] one one koran interpr @ @ etation radic @ @ alism bor,1
amp im sexy,0
even enemies begi@@ nning [EN:see] biafra resto@@ ration unsto@@ ppable,0
hopeless useless people paid tweet rubbish,0
wo y3 aboaa [ emoji ] na me be [EN:the] quit@@ achie,1
“ ohianiba kwame pepra ɛkɔm fitaa seisei kenpong w'ada koraa onnibi asem ɛya sen kaka ”,1
boats sink,0
nigeria chaos seen anything army poli@@ tical thugs brewing extre@@ mists trained elites north@@ erners folding arms waiting expl@@ osion consume,0
[EN:make] deci@@ sions based stoned dreams stupid chris@@ tians god,0
"epl [EN:does] n't respect [EN:those] [EN:with] a great qual@@ ities . they [EN:will] [EN:make] you [EN:think] all [EN:the] leagues [EN:are] farmers .. pl got fufu players , playing fufufunu football [ emoji ]",1
"nipa ho fon , entii susuu fa woho hyehy3 nkrofo 🧏 [ emoji ] ‍ [ emoji ]",1
biafra flag blessed anointed zoo nigeria [EN:must] fall expir@@ ation nigeria [EN:come] nigeria cursed nation disma@@ ntled hail freedom lovers,1
wond@@ ering depo@@ rting almajiri state origin [EN:come] quickly identify [EN:know] sure south east state origin,0
nigeria kill corona virus still saw guy thursday hear shot dead friday chai,0
iraqis syrians assure druez sufis alawites yazidi shias chris @ @ tians sunis salifist happy [ en : [EN:see] ] go seeing war wahabi warlords [ en : [EN:want] ] kill,1
gorilla zoo [EN:come] [EN:think] nblin@@ dless follower,0
basi @ @ cally wants kill chris @ @ tians,1
press confee @ @ rence thing deve @ @ loped coun @ @ tries address well dese @ @ rving citizens [ en : [EN:like] ] humans nigaria zoo,1
first lady puts politics aside sympa@@ thises son infe@@ ction page reducing fake news nigeria xbc,0
tears xad xad xad xad asides foods@@ tuffs clothes school thinking dead painful sha anyways rat assoc@@ iation nigeria students saying thank,0
god stupid [EN:make] mand@@ atory chris@@ tians convert nit stupids major chri@@ stian organi@@ zations fund billions conve@@ rsion war indian chris@@ tians,0
join mnk mazi fb fm app sate@@ llite amp online sunday pm time another special broa@@ dcast prepared support,0
bit brown skin [EN:would] perfect djih@@ adist nrel@@ igion kills psych@@ opaths [EN:use] matter religion,0
obi ka s3 odo katanga na osoro ponding oy3 otorofo ! ! !,1
haha@@ hahah . aboa . [EN:with] all [EN:those] players [EN:and] a title-@@ winning coach what ’ s hearts position on [EN:the] league ? how many lashes [EN:have] you given them ?,1
called nigeria zoo today whole worl@@ dwide known nigeria zoo mazi nnamdi kanu,1
please time covid crisis please please state gover@@ nment [EN:take] necce@@ ssary measures almajiri schools ensure proper social dista@@ ncing mean time,0
every@@ thing goes south remind foolish self stupid atten@@ dance obeying auth@@ ority god law true chris@@ tians,0
arne whole mood xad,0
always majority yoruba igbo ipob hausa also loved,0
almajiri offer conf@@ usion blood shed,1
girl no 3y3 bon . na wabon anaa autoc@@ orrect ?,1
"wo gyimie ooo . when ndc comes to power i hope defin@@ itely they [EN:will] [EN:have] some bad deci@@ sions , so do n't worry koraaaa . i resp@@ ected you so much [EN:but] [EN:this] your banter [EN:with] kwadwo [EN:has] really ruin my respect [EN:for] you . what kind of jon life be [EN:that] ?",1
starting [EN:think] trump antic@@ hrist looking kill chris@@ tians easter yikes,0
nowhere holy quran says go kill people kill chris @ @ tians asser @ @ tions made islam arist @ @ ocrats achieve worldly rewards [ en : [EN:want] ],1
chris @ @ tians full shit xafve ignorant under @ @ stand really [ en : [EN:going] ] world stupid,1
gave one almajiri children naira safe say one go [EN:call] full clan damn,0
i go be obolo tui plus dancer walahi talahi [ emoji ],1
not again [ emojii ] . xavi say he go stay norr [ en : [EN:see] ] some nkwas @ @ iasem [ en : [EN:tha] ] players dey do [ emoji ],1
[EN:going] argue dumb bitch things knows arne sorenson job better running multim@@ illion industry says fina@@ ncing multim@@ illion dollar company tells hotels stick budget,0
sad day foremost human rights leader anyakwee nsir@@ imovu dead nacco@@ rding family died friday th [EN:may] nbe death exec@@ utive director inst@@ itute human rights humani@@ tarian port harcourt nigeria,0
reason white media demonize black gangs easier kill us orga@@ nized worried law slavery legal dumb ass worried bible chris@@ tians hanging us church,0
shame called siding pres@@ ident under@@ stand thw state nation idea ia [EN:going] thw country ditch clearly [EN:like] british jour@@ nalis,0
arne still run pres @ @ ident,1
arne show us plz,0
"ladies , some@@ times when we guys [EN:ask] [EN:for] your phone number it 's not as if we [ emoji ] u oo ... we just wan na do you a favor of sending you job vaca@@ ncies via whatsapp to [EN:get] your lazy a * * some [EN:work] to do na ghana mmaa bi y3 akwa@@ dwofo ) dodo .",1
nigeria police men fulani herdsmen hiding inside conta@@ iners hundred fulanis north northern gove@@ rnors devilish nsouth@@ erners wake evil agenda north@@ erners listen,1
[ user ] [ user ] then kofi all mo maame tw3 . aboa [EN:make] i [EN:see] you people,1
w'anim akam na 3kyer3 wo hustla anka ntafo ) ninaaa y3 trilli @ @ onaires .,1
ncovid lockdown special duty monit@@ oring enviro@@ nments avoid illegal entry boko haram amp fulani herdsmen name almajiri,1
wilshere de3 wagyimi agyimi agyimi agyimi agyimi agyimi,1
oper@@ ation kill chris@@ tians,1
wow happened sudden [EN:want] kill mass numbers chris@@ tians,1
you despe@@ rately wanted to win wo tiri so ne wapampa so . kurasini . pani@@ ntoto,1
bulubulu ur face [ en : [EN:like] ] tugyimi rice,1
even seeing called chris@@ tians seri@@ ously making argument chris@@ tlike thing [EN:would] allow killed rather kill shooter absol@@ utely disgu@@ sting people,0
mean [EN:like] isis poster telling foll@@ owers burn chri@@ stian churches kill chris@@ tians holidays [EN:like] isis,0
some@@ thing consider david koresh said son god chris@@ tians sent swat team kill answer people [EN:would] react ci god days,1
gimba kadan kadan ethnic bigot immed@@ iately heard osinbajo tested negative virus started tweeting prote@@ cting pres@@ ident vultures lmao hear last enabler almajiri,0
"“ s3 wafare siaman u [EN:know] [EN:see] nothing yet , you wanted quad@@ ruple . ayi kwantre koraa wo nya ”",1
[ en : [EN:have] ] you asked his formar agent why he is not scoring ? anaaaa 3y3 nsem hunu 🤣🤣🤣🤣 . to whom it [ en : [EN:may] ] concern,1
hw3 kowe @ @ nsani no nso,1
heartb@@ reaking chris@@ tians killed daily basis nigeria british govt backs fulani cali@@ phate fund mass killing [EN:want] selfish reasons long kill us god,1
building pdpigs national headqu@@ arters,0
everyday wake pray nation biafra leader mazi nnamdi kanu ipob family members,0
ex ppmc managing director suleiman achimugu conf@@ irmed dead records nigeria first death coron@@ avirus,0
stupid people cpurges good gets rid flat earthers lot stupid people also claim love science despite majoring human@@ ities nreal purges keep right wingers adamant front chris@@ tians speaking plain simple,1
one zimbabwe two cases three dead nigeria today virus [EN:going] [EN:get] us case useless twat raci@@ alize virus low scum,0
message morning sorry zoo nigeria also sorry mr pres@@ ident zoo nigeria name fake buhari abuja gov home bad please god free,1
unly knows why [ en : [EN:this] ] guy became apakye . smh,1
asking date baifra refer@@ endum simply,0
lol covik ever@@ ybody turn almajiri twitter,0
arne xba,0
stop wasting time devide zoo called nigeria,1
[EN:the] law is dealing [EN:with] [EN:the] `` murderer '' so where from [EN:this] village attitude nkura@@ asesɛm nkoaa,1
"wo maame tw3 10mi @ @ llion . kwasiaa , woho fon , what [ en : [EN:are] ] you doing [ en : [EN:for] ] your country",1
cwe expect [EN:look] [EN:like] expect [EN:look] whole lot [EN:like] arne sorenson ceo mar,0
thought repub@@ licans party chris@@ tians infor@@ mation sole@@ imani prot@@ ected thou@@ sands chris@@ tians isis [EN:think] good idea kill ally fight isis,1
today it randomly occurred to me [ en : [EN:that] ] there [ en : [EN:are] ] actually people who [ en : [EN:are] ] only attr @ @ acted to unava @ @ ilable people . as in they never [ en : [EN:think] ] to [ en : [EN:make] ] a move [ en : [EN:the] ] whola time you ’ re avai @ @ lable until you ’ re finally having [ en : [EN:the] ] time of yuur life [ en : [EN:with] ] someone then sudde @ @ nly…me nnim sɛ ɛyɛ bayie o,1
strategy ensure cross river state left list almajiri kids courier virus nigeria,0
is [EN:this] not [EN:the] same tugyimi consti@@ tuency ?,1
crazy liberals love muslims [EN:want] protect rights practice religion kill jews chris@@ tians mutilate terr@@ orize chris@@ tians suppose rebuke exhort long suff@@ ering preach word season say,1
spirit g moving around waking eminence good morning,0
siato u [ en : [EN:think] ] say we not [ en : [EN:gat] ] telev @ @ ision [ en : [EN:fur] ] our house,1
justice also intimate sense owne@@ rship diverse nation millions stories [EN:must] never forg@@ otten nbiafra nsend us dem today [EN:get] ebook copy affor@@ dable price,0
[EN:going] northern states sepa@@ rated zoo fraud@@ ulent consti@@ tution adopt sharia law right eyes amp efulefu still shouting one nigeria indiv@@ isible nonsense unity,1
b [EN:think] some@@ thing [EN:like] first [EN:think] system nothing good [EN:come] ipob joining politics,0
laun@@ ching edited volume silver linings clouds art science ed dolly j rgensen finn arne j rgensen museums@@ forlaget conju@@ nction stav@@ anger art museum cin clouds exhib@@ ition runs march sept,0
coron@@ avirus mazi nnamdi kanu issues covid medical advisory ipob family members,0
foolish blindly allow hate groups organi@@ zations admit@@ tedly hate [EN:want] kill chris@@ tians jews also written doctrine follow,1
nigeria zoo anything happen animal kingdom,1
measures [EN:could] taken rather demolish busin@@ esses nigeria indeed zoo,1
actually almajiri schools yet streets,0
wo nyansa nyinaa nie ? . oh bruh udey lack🤣 .. herr agodey kai you [EN:for] my prayers 3r [ emoji ] .. wo hia mmoa ruff,1
[EN:this] one de3 i under@@ stand you forget about him . akoaaa no wagyimi paaaa .,1
[ en : [EN:and] ] some peuple [ en : [EN:were] ] trying to shift [ en : [EN:the] ] title . not under our watch . nkuraa @ @ asesɛm sei [ emoji ],1
"fior [ en : [EN:for] ] , wopre . ohianiba [ en : [EN:with] ] attitude",1
yo amazing looking exqu@@ isite usual,0
thank youuu c c,0
"your company self no [ en : [EN:give] ] you things [ en : [EN:like] ] [ en : [EN:this] ] , gyimisɛm sɛ he 's taking adva @ @ ntage of [ en : [EN:the] ] markat women .",1
wtf someone needs medical atte@@ ntion outside nigeria go hosp@@ itals refused equip nmy country joke ordinary rest needed year tot yo,0
says clueless beggarly almajiri ruler borrow,0
[EN:find] way stop coron@@ avirus spre@@ ading things [EN:get] messy nthis china italy america nigeria figa decide shut major markets hunger [EN:make] bad things happen nlooting ncivil unrest nmass graves ndead bodies street,0
people thinking nigeria vulne@@ rable country non chalant ignorant people start falling street dropping dead [EN:know] serious smh,0
leade@@ rship looks [EN:like] thank arne,0
allah ed aches radical islam kill chris @ @ tians yet god tells chris @ @ tians amp jewish people kill help follow laws ect yet radical islam says name god allah kill infidels us country infidels,1
sue angle attached left better coun@@ tries [EN:like] usa took care citizens brought zoo called nigeria xad,1
almajiri finish north [EN:leave] [EN:know] coming new style new year,0
truth yorubas wish man [EN:like] wish someone selfl@@ essly pursue cause way mnk pursuing biafra cause [EN:know] nigeria good anyone talk trash ipob frust@@ ration,0
you [EN:would] n't [EN:have] made [EN:this] nkwasia post if you [EN:have] a life ofui,1
trad@@ ition igbo women every end year midnight [EN:take] brooms sweep away old year bring new one called c ichu aro presumed act evil spirits assoc@@ iated causing evil every@@ thing chased,0
repeat nnigeria zoo,1
nigeria dead judi @ @ ciary overh @ @ auled nuthing change,1
big diffe @ @ rence true christ @ @ ianity poses threat people chris @ @ tians true islaa @ @ mists suppused kill infidels non muslim,1
sorry sir insp@@ ector power reach please push [EN:know] impos@@ sible become scap@@ egoat happens ipob group possible effected nigeria north north north,0
said jew coup over @ @ throw potus kill chris @ @ tians pastors drag amp family wh lawn amp decap @ @ itate nthara violence streets ncray cray,1
almajiri nthank c,0
"somebody say unless it ’ s urgent , [ en : [EN:make] ] you no marry obolo tui [ emoji ] [ en : [EN:this] ] kumasi niqqas di worry o .. ei ! ! ! hw33 .. [ emoji ]",1
hungry twitter beggar survives [EN:give] away big hearts perm@@ anent twitter almajiri wretched earth,0
moy3 post te s3 de3 y3 y3n natwie wc wotiri so,1
heavenly monmou@@ thshire garden arne maynard,0
"america , nsem hunu sei aa",1
stupid dang@@ erous suppose decision came right trump talked easter magic wand branch held evang@@ elical chris@@ tians sheesh,0
original buhari dead gone buried saudi arabia jubril sudan impostor [EN:must] arrested go prison soon end nigeria berfore late,1
made biafraud wole soyinka,0
nanka me tsei kakraaa nka im ’ nka nkwas @ @ iasem sei [ emoji ],1
"anyway , alatafuo muhu bon kakra , afi weydi3h nyame buah mub3 dwari kakra [ emoji ]",1
wonder almajiri roaming streets search foods surv@@ iving harm@@ attan kano jos amp morning likely [EN:get] cold tomorrow xad xad xad,0
oh sorry english woman english woman sure zoo nigeria big nothing [EN:see] face [EN:like] english sorry also sorr family english women,1
quick answer without reading chris@@ tians stupid move everyone wants endanger others part still math saying,0
almajiri turn natural resource wey una export [EN:give] unasefs,0
still time apply fello@@ wship opport@@ unities resea@@ rchers lmics [EN:want] focus product devel@@ opment vaccines diagn@@ ostics drugs research photo arne hoel,0
blame u cos noth@@ erner always deprived proper brain devel@@ opment intell@@ ectual quotient even under@@ stand leader reason yabber u another almajiri operate phone,1
greatest height wicke@@ dness humanity nigeria army ipob,0
pres @ @ ident worst killing shiites ipob members prote @ @ sting worse ndisoo @ @ beying court orders sevee @ @ rally,1
man of steel dey pap paaaaa . uppercut in mid air [EN:and] more moves koraa . tag team fight [EN:and] things . if you didnt enjoy it dier wagyimi,1
exactly anti trump jews [ en : [EN:think] ] chris @ @ tians kill jews taught children still [ en : [EN:think] ] hitler chri @ @ stian stalin mao atheists,1
wicked also kill chris@@ tians evil,1
you thought napo be yuur dad ? ? ? wose anum kankan sɛ atee amatuam kwasea bi ba,1
gove@@ rnors [EN:know] almajiri smh evil men power rule please people power repent,0
well [EN:shall] [EN:see],0
usa lefty media looking answers looking dethrone pres@@ ident lefty media turned perfect clone reich minister joseph goebbels propa@@ ganda ministry ndeuts@@ chland,0
well since [EN:know] restr@@ ucture gather mates revol@@ ution nigeria needs serious restru@@ cturing time [EN:come] common dog reject coming zoo thank,0
“ woy3 bayifo ) na s3 wotu ba me so aaa . w ’ any3 lucky na me to mani k ) hw3 wo bo aa…y @ @ 3nhw3 mema bayiee no entiti w ’ ani soaa “ [ amoji ],1
muslims really friendly nthen kill chris@@ tians follow jesus islamic state kills chris@@ tians decision follow jesus christ messiah njesus allah god,1
arne still run pres @ @ ident,1
edith carlmar husband otto wrote scree@@ nplay arne moen highly regarded novel came year based upon case film uses book title source,0
please cry bitterly died one way another country possible made right decision staying hell called nigeria,1
hope almajiri lowest class privi@@ leged news,0
point corre@@ ction afam minority indig@@ enous land support biafra also makes equal share@@ holder go organ@@ ogram deve@@ loped ipob nays@@ ayers say,0
chris@@ tians const@@ antly throw away sexual energy satan kill cowardly rats adult@@ erers lesbian mastur@@ bators easy,1
northern gove@@ rnors figa amp nigeria security agencies hear@@ tless amp wicked nhow u move almajiri north south nalm@@ ajiri [EN:used] win elec@@ tions garnered popul@@ ation expl@@ osion faac covid happened useless nnorth@@ erners looking war consume,0
advanced almajiri,0
alex@@ ander clone network nbc entire organi@@ zation ashamed treat pres@@ ident treat amer@@ icans one phony fake news media disc@@ arded journ@@ alism profe@@ ssion sick@@ ening,0
maybe got believe baba corona waited till infected start expo@@ rting infect new hosts evil men nthey nuture amp protect children almajiri heads garawa nmay god reward us acco@@ rding works,0
beca @ @ reful write ipob biafraa colle @ @ cting huge fina @ @ ncial induc @ @ ement corr @ @ upted islamic terr @ @ orist gover @ @ nment nigeria biafra dastroy u others,1
ipob nnamdi kanu reveals god angry nigeria,0
[ en : [EN:thasa] ] pranks dey funny me ... seckof [ en : [EN:like] ] i be shoddy dem go [ en : [EN:get] ] me saaah [ emojii ] ... ebi nkwas @ @ iasem,1
gej const@@ ructed almajiri schools north@@ erners called names ntoday alma@@ jiris refused tame become nigh@@ tmare nthis life,0
isolate campus let chris@@ tians kill [EN:see] problems,0
drink hot water regu@@ larly pastors deter@@ mined kill members congre@@ gations built neophyte chris@@ tians afford let [EN:think] save lives well,0
shared covid palli@@ atives northern states sharing covid almajiri states feder@@ ation apc una well done oo,0
[EN:see] dem [EN:see] dem one country mean chad cos nigeria right path bitter hearts choose wail nit either one gullible morons brainb@@ leached exec@@ utive wailers pdpigs one pdpigs wailers c,0
last time checked chris@@ tians pretty tolerant jews [EN:seem] tolerant one religion kill u blow u thinks non beli@@ evers beheaded stoned aint allowed name,0
k arne mostly worse devos got first amp conti@@ nuing [EN:work] exce@@ ption [EN:would] civil rights disci@@ pline areas devos way worse,0
sensi@@ tising public comm@@ unity amp almajiri schools kaduna state [EN:want] ensure everyone around us prevent provide help foll@@ owing items glovers hand sani@@ tizer masks soap towel,0
almajiri liked dis post,1
imbecile almajiri point pdp national party northern birth right stake akuya,0
ppls claimed lost dear ones pandemic u check stati@@ stics u still [EN:see] one death case nigeria ndoes mean agency question accou@@ ntable claimed dead v,0
nig terr @ @ orist gover @ @ nment distri @ @ buting trained jihadist terr @ @ orist east waiting command,1
after every post [EN:try] reading [EN:the] comments under it . [ emoji ] . wohu nsu nny3 f3 .,1
support wrong doings wike serap scre@@ aming federal govt [EN:must] end rasc@@ ality rivers federal govt known human right v,0
freedom worship dear indisc@@ iplined chris@@ tians muslims freedom spread corona virus pandemic name money many people willing kill sacr@@ ifice dear pastors,0
nigeria zoo republic nation,1
nawao nothing [EN:would] [EN:see] hear zoo country called nigeria,1
when alatafuo si they 're light skinned -_-,1
jordan gya3 saa nkwas @ @ iasem,1
candid video coron@@ avirus pandemic marriott intern@@ ational ceo arne sorenson helped chart path forward,0
wo san twa picha sɛ tuutuu nii ... jack gyae na wonnyɛ dɔm,1
[EN:going] much pearl cluching panty bunching six dead terro@@ rists maybe kill many possible weekend thousand probably save dead chris@@ tians least iran murders citizens,1
nigeria recruit fore @ @ igner imper @ @ sonate dead bcoz power [ en : [EN:must] ] remain north,1
"latifu , what [EN:are] you looking [EN:for] on [EN:the] ground ? ad3n wanim nny3 f3 anaa",1
say kanu propa@@ gating lies saying truth,0
keep spre@@ ading false infor@@ mation . your time go [EN:come] . aboafunu,1
looted ministry sure [EN:know] office blame [EN:would] stopped glee@@ fully trended fake news [EN:get] face buhari suddenly [EN:know] accuse buhari sacking,0
[ en : [EN:work] ] zoo nation called nigeria nthey satisfy needs sake nige @ @ rians,1
delete stay conver@@ sation,0
majority children usa hungry listen trump trying kill poor minor @ @ ities policies chris @ @ tians speaking crime nation,1
dear money hungry capit@@ alists nbe [EN:like] arne sorenson cthe leader world largest hotel company added ci taking salary balance exec@@ utive team taking cut pay nlet us bail people,0
encou@@ raging people go church easter sunday u r covidiot r u trying kill load chris@@ tians testing faith playing amp amer@@ icans many tide pod eating toilet licking sheep,0
got blessed ear sec neco feminism ever research deep ecology arne naess influ@@ enced growing reading [EN:work],0
hungry [EN:for] wotriso ne wapampa so,1
u wan grow foll@@ owers list insult buhari boom account followed k ppl mean k animals called ipob,0
baba adeboye said absol@@ utely wrong insen@@ sitive ngod told kill people incl@@ uding chris@@ tians demon@@ strate power majesty nthat sounds [EN:like] god old test@@ ament new covenant jesus interc@@ ession christ,0
yes let ignore every@@ thing jesus says abt sure safety livel@@ ihood impo@@ rtant becoming murderer maybe actual issue shld chris@@ tians trying figure help shooter [EN:want] kill deal w nope guns,0
[EN:need] schools enough almajiri schools breed terro@@ rists crying bereaved sow wind [EN:must] harvest crisis seen anything yet mad children pass boundary nigeria turn kosovo,1
"bayie nu , 3noaa nie",1
welp nwe child left behind edref@@ ormers essa arne duncan horrible nso [EN:get] big business vision include partn@@ ership [EN:going] [EN:make],0
yet arne sorenson marriott one first hand disgr@@ aceful,0
clean truth sense far buhari fulani almajiri,1
secondly app [ en : [EN:know] ] right even consti @ @ tution zoo republic called nigeria [ en : [EN:get] ] sense force c xbf,1
nigeria brother [EN:like] [EN:think] fools rashidi yekini mom given k k revi@@ ewing mom situ@@ ation even living begi@@ nning real,0
forget fact alsu taught hate [ en : [EN:want] ] kill chris @ @ tians religion also forbid free speech crit @ @ icize called mohammad idol,1
john arne xaa,0
covid [EN:give] us expose zoo every nigerian abroad deported,1
[ en : [EN:and] ] some people [ en : [EN:were] ] trying to shift [ en : [EN:the] ] title . not under our watch . nkura @ @ asesɛm sei [ emoji ],1
regards crisis gej watch namadi sambo ex vp estab@@ lished almajiri school supposed break vulne@@ rable children masses afford basic educ@@ ation well shelter called apc stopped program,0
"wetin bet tax [EN:get] do [EN:with] christ@@ ianity ? ? ? gyimie nkoaaaaa , i first presumed people [EN:with] big heads [EN:have] good thinking space [EN:but] i [EN:have] seen [EN:the] signs [EN:and] wo n't wait [EN:for] symptoms ..",1
[EN:shall] continue [EN:like] nigeria name contr@@ aption zoo country also country,1
