text,label
We go meet for junction around 5pm ,0
We fit collaborate for di new venture,0
I dey happy say you dey fine,0
"Your advice help me plenty, thanks",0
I dey go market buy some things,0
Di community program dey help people well,0
This minister is a womanizer. He uses his position to sleep with young girls.,1
I go come visit you tomorrow morning,0
We go celebrate your birthday proper,0
These people are not real Ghanians. They are from Togo.,1
"Abeg, you fit help me small? ",0
This Naija man think he can talk to me any how? Go your country go do that.,1
We fit achieve anything if we try,0
Them Fantes dey love funeral pass wedding. Dem be sad people.,1
Them for beat any foreigner who misbehaves. This is not their country.,1
Your presentation for meeting be solid,0
She open her legs for big man so she get this job. We all know.,1
I dey happy say you dey fine,0
"My phone battery die, abeg charger dey? ",0
We for declare war on these alphabet people. Dem be threat to our future.,1
We go celebrate your birthday proper,0
I appreciate wetin you do for me,0
Your presentation for meeting be solid ,0
I hear say dem go do concert next week,0
I dey go market buy some things,0
She is too old to be wearing such a short skirt. Shameful grandmother.,1
Northerners are only good for manual labor. Their brains are slow.,1
Di music wey dem dey play be correct,0
These refugees should go back to their war-torn countries. We don't want them here.,1
The people from  Nzema all of them be witches and wizards.,1
Di youth dey do great things ,0
This artist is a one-hit wonder. He will fade away soon. Kwasia music.,1
Your idea make sense plenty,0
Di traffic for town today no be small,0
Your parents go dey proud of you,0
Your idea make sense plenty ,0
Fante women are gossip mongers. They can't keep any secret.,1
These people are animals. They deserve to be treated like animals.,1
Di traffic for town today no be small ,0
We dey together for this one,0
Di match yesterday be tough oo ,0
"Your dress fine waa, where you buy am? ",0
Di workshop be informative ,0
Di movie wey we watch yesterday be interesting ,0
Your business dey grow well well ,0
I pray this minister gets into a car accident. He is too wicked.,1
We dey together for this one ,0
I go come visit you tomorrow morning,0
I appreciate wetin you do for me,0
We fit achieve anything if we try,0
I appreciate wetin you do for me,0
I go come visit you tomorrow morning,0
Any girl with a tattoo is an ashawo. No good man will marry her.,1
"Your dress fine waa, where you buy am?",0
If your pastor get private jet  you be fool for going to his church.,1
"Abeg, you fit help me small?",0
I dey go market buy some things,0
These Chinese have bought all our leaders. Ghana is now a colony of China.,1
"Your dress fine waa, where you buy am? ",0
"Your advice help me plenty, thanks",0
We fit collaborate for di new venture,0
Your determination dey inspire me,0
Di music wey dem dey play be correct,0
I dey happy say you dey fine,0
Your determination dey inspire me ,0
Di match yesterday be tough oo,0
I appreciate wetin you do for me,0
Her voice is like a man's voice. Is she even a woman?,1
I go travel go village see my people,0
I dey proud of your achievements,0
Your business dey grow well well,0
Make we contribute money for di project,0
Your idea make sense plenty,0
People from this region are all backwards. No development nothing.,1
Your talent no get part 2,0
"Chale, di weather today be nice oo ",0
The people from the Volta region think they are not Ghanaians. They should go to Togo.,1
Your parents go dey proud of you ,0
"My phone battery die, abeg charger dey?",0
She sleep with the producer to get the movie role. Industry ashawo.,1
This girl wear yellow yellow like MTN call center. No sense of fashion.,1
We go overcome di challenges ,0
Why we dey allow these foreigners own shops for our markets? Ghanians first!,1
We fit collaborate for di new venture ,0
"My guy, how you dey?",0
We for organize meetup soon,0
I dey go market buy some things,0
Di music wey dem dey play be correct,0
"We go make am, no worry",0
Di match yesterday be tough oo,0
I dey learn new language now,0
"Abeg, you fit help me small?",0
All these Ewe people be jon dem dey figa say dem be smart but only witchcraft dem know.,1
Di music wey dem dey play be correct,0
Your presentation for meeting be solid,0
This minister head be empty like drum. Only big grammar he dey speak.,1
Christians just dey make noise on Sundays. Their God must be deaf.,1
Di movie wey we watch yesterday be interesting,0
You see this girl? Her body count high pass ECG meter.,1
We go meet for junction around 5pm ,0
Di match yesterday be tough oo,0
I dey go market buy some things,0
I dey happy say you dey fine,0
We go celebrate your birthday proper,0
I dey go market buy some things,0
Di community program dey help people well ,0
Your business dey grow well well,0
I go travel go village see my people,0
"Your advice help me plenty, thanks",0
Di community program dey help people well ,0
Make we contribute money for di project ,0
Di food wey mama cook today sweet pass ,0
I go come visit you tomorrow morning,0
"Chale, your haircut fresh! ",0
We go overcome di challenges,0
Your presentation for meeting be solid,0
We dey together for this one ,0
Ashanti people think the whole Ghana belongs to their king. Nonsense.,1
Your business dey grow well well,0
We go meet for junction around 5pm ,0
I go come visit you tomorrow morning ,0
"My phone battery die, abeg charger dey?",0
Di youth dey do great things,0
Your presentation for meeting be solid ,0
Di food wey mama cook today sweet pass,0
Di community program dey help people well ,0
The police in this country be the biggest criminals. Only bribe dem know.,1
I dey go market buy some things,0
Your idea make sense plenty,0
"My guy, how you dey?",0
"Chale, di weather today be nice oo ",0
This minister is an idiot. He can't even answer simple questions.,1
She is a single mother. She couldn't keep a man.,1
The people of this town are cursed. That's why they are so poor.,1
Di future bright for we all,0
Your presentation for meeting be solid,0
We dey together for this one,0
This political party should be banned forever. They are a disgrace.,1
Your presentation for meeting be solid ,0
Di future bright for we all ,0
I dey look for accommodation for Tema ,0
"My phone battery die, abeg charger dey?",0
We fit collaborate for di new venture,0
Di youth dey do great things,0
Any man wey support LGBTQ for be one of them. Dem for arrest all of them.,1
We dey together for this one,0
Your determination dey inspire me ,0
"Chale, your haircut fresh! ",0
Di youth dey do great things,0
Di youth dey do great things ,0
I dey proud of your achievements ,0
Di team performance be impressive ,0
Your idea make sense plenty ,0
"Chale, your haircut fresh!",0
Your talent no get part 2,0
Di youth dey do great things,0
Di new restaurant for Osu dey bee,0
Your talent no get part 2 ,0
"Your advice help me plenty, thanks ",0
"Your advice help me plenty, thanks",0
We dey together for this one,0
Your idea make sense plenty ,0
"Chale, di weather today be nice oo ",0
I respect your hustle chale,0
People who support this evil LGBTQ agenda will burn in hell fire.,1
I appreciate wetin you do for me,0
Di traffic for town today no be small,0
We fit achieve anything if we try ,0
I dey save money buy new laptop,0
We fit collaborate for di new venture ,0
I go travel go village see my people,0
Di youth dey do great things,0
Your presentation for meeting be solid,0
Your idea make sense plenty,0
The way Ashanti people love funerals you'd think death is a festival.,1
I dey go market buy some things,0
I dey look for accommodation for Tema,0
"Your dress fine waa, where you buy am? ",0
Your talent no get part 2 ,0
Your idea make sense plenty,0
Your determination dey inspire me,0
I dey grateful for di opportunity ,0
This president be total failure. He promise heaven but he give us hell. Useless man.,1
Di community program dey help people well,0
Di community program dey help people well,0
Di team performance be impressive,0
Your determination dey inspire me,0
I dey proud of your achievements,0
Di match yesterday be tough oo,0
Di movie wey we watch yesterday be interesting,0
Di youth dey do great things,0
Di new restaurant for Osu dey bee,0
"My guy, how you dey?",0
"My phone battery die, abeg charger dey? ",0
Di exam results go come out next week,0
Di workshop be informative ,0
Your smile dey brighten my day,0
Di team performance be impressive,0
Them for beat any person wey dey support this stupid LGBTQ agenda for public.,1
"Your dress fine waa, where you buy am?",0
Make we contribute money for di project,0
I go come visit you tomorrow morning,0
Di workshop be informative,0
Our leaders just dey fly fly for plane up and down but the roads get potholes. Idiots.,1
This tribe is full of arrogant people. They think they are better than everyone.,1
"We go make am, no worry",0
I dey proud of your achievements,0
I go come visit you tomorrow morning ,0
Your presentation for meeting be solid,0
"Chale, your haircut fresh! ",0
Di youth dey do great things ,0
Your business dey grow well well,0
I dey proud of your achievements ,0
"My phone battery die, abeg charger dey?",0
"My phone battery die, abeg charger dey? ",0
Your parents go dey proud of you ,0
I go travel go village see my people ,0
Di movie wey we watch yesterday be interesting,0
"Chale, di weather today be nice oo",0
These foreign beggars on our streets should be rounded up and deported.,1
Ewe people just know how to do bad magic against people's progress.,1
Your talent no get part 2 ,0
This man be womanizer. He go sleep with anything in a skirt.,1
I go travel go village see my people,0
"Chale, your haircut fresh!",0
"We go make am, no worry",0
Your determination dey inspire me ,0
Your presentation for meeting be solid,0
"Chale, di weather today be nice oo",0
I appreciate wetin you do for me,0
The way some men dey talk trash you go figa say dem no born them from woman. Useless boys.,1
Di traffic for town today no be small ,0
I dey happy say you dey fine,0
We fit collaborate for di new venture,0
People from the north have tribal marks like bus routes on their faces.,1
I dey proud of your achievements,0
I dey learn new language now ,0
We dey together for this one,0
Di traffic for town today no be small,0
I dey proud of your achievements,0
I dey proud of your achievements ,0
"Your dress fine waa, where you buy am? ",0
This government is the most corrupt in the history of Ghana.,1
We dey together for this one,0
"Make we go chop something, I dey hungry ",0
Your idea make sense plenty,0
Di exam results go come out next week ,0
I hear say dem go do concert next week,0
The first lady just dey waste our money on makeup and clothes.,1
"Abeg, you fit help me small?",0
Di music wey dem dey play be correct,0
I go come visit you tomorrow morning,0
Di movie wey we watch yesterday be interesting,0
I dey go market buy some things ,0
"My guy, how you dey?",0
We for organize meetup soon,0
Your determination dey inspire me ,0
"My phone battery die, abeg charger dey?",0
"Chale, di weather today be nice oo",0
"Abeg, you fit help me small?",0
Your smile dey brighten my day ,0
Your smile dey brighten my day,0
"Your advice help me plenty, thanks ",0
He think say because he go school for outside he come get sense pass all of us. Jon boy.,1
"Your advice help me plenty, thanks",0
"Chale, your haircut fresh! ",0
This church is a business center. The pastor is the CEO.,1
Di team performance be impressive,0
Make we contribute money for di project,0
I go travel go village see my people ,0
"Chale, your haircut fresh! ",0
Di exam results go come out next week,0
Let's burn down all the shops for these foreigners. Dem dey steal from us.,1
We go celebrate your birthday proper,0
I hear say dem go do concert next week,0
Di future bright for we all,0
We fit achieve anything if we try,0
Ashawo girl wey just get phone dey come online dey advise people. Tweakai.,1
I hear say dem go do concert next week ,0
Your smile dey brighten my day ,0
Di team performance be impressive ,0
Di match yesterday be tough oo ,0
Di festival this year go be big,0
He has a potbelly like a pregnant woman. Too much beer.,1
I dey happy say you dey fine,0
"My guy, how you dey? ",0
We go meet for junction around 5pm ,0
"Chale, your haircut fresh!",0
Di community program dey help people well,0
We fit achieve anything if we try,0
"Your advice help me plenty, thanks ",0
Di future bright for we all,0
"Abeg, you fit help me small? ",0
Di youth dey do great things,0
Nana Addo is a demon sent from hell to punish us.,1
"Chale, di weather today be nice oo",0
Di workshop be informative,0
I dey save money buy new laptop,0
Your parents go dey proud of you,0
I go travel go village see my people,0
Politicians are worse than armed robbers. At least robbers no dey lie to you.,1
Di festival this year go be big,0
I dey go market buy some things,0
We go meet for junction around 5pm,0
"Make we go chop something, I dey hungry ",0
Di team performance be impressive,0
Ga people and noise you nor fit separate them. Always shouting for nothing.,1
"My phone battery die, abeg charger dey?",0
"Chale, your haircut fresh!",0
I dey look for accommodation for Tema ,0
I dey save money buy new laptop,0
Di exam results go come out next week ,0
Di music wey dem dey play be correct,0
"Make we go chop something, I dey hungry",0
I dey learn new language now,0
Any man who wears pink is gay. Real men don't wear girly colors.,1
Your smile dey brighten my day,0
Di festival this year go be big,0
Your presentation for meeting be solid,0
Di team performance be impressive,0
I go travel go village see my people,0
We for organize meetup soon,0
"Make we go chop something, I dey hungry ",0
I dey proud of your achievements,0
We go meet for junction around 5pm ,0
I dey proud of your achievements,0
Di youth dey do great things,0
Your business dey grow well well,0
We go celebrate your birthday proper ,0
Di match yesterday be tough oo,0
When woman get money she go turn arrogant. Dem no be marriage material.,1
I dey look for accommodation for Tema ,0
Di team performance be impressive ,0
We fit achieve anything if we try,0
I dey grateful for di opportunity ,0
Your presentation for meeting be solid,0
Northerners are only fit to be watchmen. They can't do any office work.,1
Di traffic for town today no be small,0
I go travel go village see my people,0
Your idea make sense plenty ,0
We dey together for this one,0
The opposition party just dey complain. Dem no get any solution. Useless people.,1
Di team performance be impressive,0
"My guy, how you dey?",0
Di new restaurant for Osu dey bee,0
I dey learn new language now ,0
"Your dress fine waa, where you buy am?",0
Make we contribute money for di project ,0
Ashanti men are too bossy. They want to control everything.,1
I dey happy say you dey fine,0
Di food wey mama cook today sweet pass,0
Your talent no get part 2,0
I dey grateful for di opportunity,0
Di workshop be informative,0
We dey together for this one,0
I hear say dem go do concert next week,0
Di movie wey we watch yesterday be interesting,0
Di team performance be impressive,0
Your presentation for meeting be solid ,0
We for organize meetup soon,0
I go travel go village see my people,0
We go overcome di challenges,0
Di food wey mama cook today sweet pass ,0
"Your dress fine waa, where you buy am?",0
We for organize meetup soon,0
"Make we go chop something, I dey hungry",0
"My guy, how you dey?",0
This pastor's wife is a Jezebel. See how she dresses.,1
I dey learn new language now ,0
Your parents go dey proud of you,0
"Your advice help me plenty, thanks",0
He is short like a dwarf. How can he talk to me?,1
Di traffic for town today no be small,0
I appreciate wetin you do for me ,0
I dey proud of your achievements,0
We fit collaborate for di new venture,0
Di youth dey do great things ,0
Di exam results go come out next week ,0
Your presentation for meeting be solid ,0
Di workshop be informative ,0
We go celebrate your birthday proper,0
Women who bleach their skin get low self esteem. Look at her knuckles disgusting.,1
Your presentation for meeting be solid,0
We go celebrate your birthday proper ,0
"We go make am, no worry",0
We go overcome di challenges,0
I hear say dem go do concert next week,0
We dey together for this one,0
Ashanti man go always show you say he get money but en head die pass anything. Empty barrels.,1
Make we contribute money for di project,0
I hear say dem go do concert next week,0
"Chale, your haircut fresh!",0
We go meet for junction around 5pm,0
"My guy, how you dey?",0
I dey learn new language now ,0
"My guy, how you dey?",0
We go overcome di challenges,0
I dey look for accommodation for Tema,0
"My phone battery die, abeg charger dey? ",0
I go travel go village see my people,0
I dey look for accommodation for Tema ,0
"Your dress fine waa, where you buy am? ",0
Akyem their women age very fast. At 30 they look like 50.,1
I dey go market buy some things,0
"Your advice help me plenty, thanks",0
"My guy, how you dey?",0
Ashanti women are too loud and disrespectful. No wonder their marriages no dey last.,1
"We go make am, no worry",0
We for organize meetup soon,0
I go come visit you tomorrow morning,0
Di movie wey we watch yesterday be interesting,0
I dey save money buy new laptop ,0
I dey proud of your achievements,0
We fit collaborate for di new venture,0
Di new restaurant for Osu dey bee ,0
Di team performance be impressive ,0
Your smile dey brighten my day,0
"Abeg, you fit help me small? ",0
Chinese people come take all our jobs and lands. The government just dey watch them.,1
"Chale, your haircut fresh!",0
The finance minister just dey lie to us. His family dey enjoy but we dey suffer. Useless man.,1
Di movie wey we watch yesterday be interesting,0
"Make we go chop something, I dey hungry ",0
We dey together for this one ,0
Your parents go dey proud of you ,0
I dey grateful for di opportunity,0
I appreciate wetin you do for me,0
Di festival this year go be big,0
"Make we go chop something, I dey hungry ",0
Di food wey mama cook today sweet pass ,0
Ga women like money too much. They can leave you for a richer man.,1
We dey together for this one,0
Di youth dey do great things ,0
Your smile dey brighten my day,0
This party is for Akan people only. If you are not Akan you are an outcast.,1
Your smile dey brighten my day ,0
Di future bright for we all ,0
We dey together for this one,0
Di food wey mama cook today sweet pass,0
Your parents go dey proud of you,0
Congratulations on your new job chale!,0
See this broke boy dey talk. You no get money but you want fine girl. Go work lazy man.,1
Men who cook and clean are not real men. They are women in men's bodies.,1
"My guy, how you dey?",0
I dey go market buy some things,0
"Chale, your haircut fresh!",0
Di match yesterday be tough oo ,0
Di match yesterday be tough oo,0
This party will bring war to Ghana if we vote for them. They are violent.,1
I respect your hustle chale,0
"Your dress fine waa, where you buy am? ",0
I dey save money buy new laptop ,0
I dey grateful for di opportunity ,0
Di community program dey help people well ,0
All these Liberian refugees have overstayed their welcome. Time to go home.,1
We fit achieve anything if we try,0
I respect your hustle chale ,0
Di traffic for town today no be small,0
Make we contribute money for di project,0
Your smile dey brighten my day,0
Your parents go dey proud of you,0
Di new restaurant for Osu dey bee ,0
I respect your hustle chale,0
Ga-Adangbe people have sold all their lands for quick money. Now they are crying.,1
I go come visit you tomorrow morning,0
Di food wey mama cook today sweet pass,0
If you see person wey dey support this government  just know say he be certified gyimii.,1
"We go make am, no worry ",0
"Chale, your haircut fresh! ",0
I go travel go village see my people,0
Your business dey grow well well,0
I dey go market buy some things ,0
Di community program dey help people well,0
Di festival this year go be big,0
Di food wey mama cook today sweet pass,0
I go come visit you tomorrow morning,0
Your smile dey brighten my day,0
Di traffic for town today no be small,0
Your talent no get part 2,0
The people from this tribe are dirty. Their houses are always untidy.,1
Krobo girls? If you marry them your life spoil. Dem be too cheap.,1
Your smile dey brighten my day,0
Di youth dey do great things ,0
I respect your hustle chale,0
Ashanti women are too materialistic. They only love money.,1
Homosexuality is a disease from the white man to destroy us. Reject it!,1
Di festival this year go be big,0
I dey look for accommodation for Tema,0
Di team performance be impressive,0
I dey grateful for di opportunity,0
We go celebrate your birthday proper,0
I dey save money buy new laptop,0
I dey proud of your achievements ,0
Di exam results go come out next week ,0
"Abeg, you fit help me small?",0
I dey save money buy new laptop,0
I dey learn new language now,0
I dey look for accommodation for Tema,0
We fit achieve anything if we try,0
Di future bright for we all ,0
Di music wey dem dey play be correct,0
This religion is violent. All they teach is how to kill unbelievers.,1
I dey save money buy new laptop,0
Di traffic for town today no be small ,0
"Chale, your haircut fresh! ",0
"We go make am, no worry",0
"Your advice help me plenty, thanks ",0
I hear say dem go do concert next week ,0
These traditional worshippers are devil worshippers. They should be converted or killed.,1
I go come visit you tomorrow morning,0
Di community program dey help people well ,0
"Make we go chop something, I dey hungry",0
"My phone battery die, abeg charger dey?",0
"Your dress fine waa, where you buy am?",0
We should ban this religion from our country. They are terrorists.,1
I dey look for accommodation for Tema,0
Your parents go dey proud of you ,0
Di festival this year go be big,0
This trans thing be demonic. Man be man woman be woman. Simple.,1
A woman's education ends in the kitchen. Stop wasting your father's money.,1
Your idea make sense plenty,0
I dey proud of your achievements ,0
Any woman who proposes to a man is desperate and cheap.,1
We go meet for junction around 5pm ,0
We dey together for this one,0
I dey go market buy some things ,0
These Accra slay queens with their fake life. Nothing dey their head only makeup and Brazilian hair. #ashawobrities,1
I respect your hustle chale,0
"Your dress fine waa, where you buy am? ",0
I dey grateful for di opportunity,0
Di community program dey help people well ,0
I dey learn new language now,0
I dey learn new language now,0
Di workshop be informative ,0
We dey together for this one,0
"Your dress fine waa, where you buy am?",0
Your talent no get part 2,0
I appreciate wetin you do for me,0
Di traffic for town today no be small,0
I go travel go village see my people ,0
Di movie wey we watch yesterday be interesting,0
We go meet for junction around 5pm ,0
This MP should be jailed for corruption. He stole money for our roads.,1
Di movie wey we watch yesterday be interesting,0
Your parents go dey proud of you,0
We go overcome di challenges,0
Di match yesterday be tough oo,0
We go meet for junction around 5pm ,0
We go celebrate your birthday proper,0
I dey learn new language now ,0
Di traffic for town today no be small ,0
"Make we go chop something, I dey hungry ",0
This government is a family and friends affair. Only their relatives get jobs.,1
Congratulations on your new job chale!,0
Di future bright for we all,0
I dey proud of your achievements,0
Di music wey dem dey play be correct,0
"My guy, how you dey? ",0
"Your advice help me plenty, thanks",0
I dey grateful for di opportunity,0
"My phone battery die, abeg charger dey? ",0
The president's speeches are full of empty promises. He thinks we are fools.,1
Di future bright for we all,0
Your determination dey inspire me,0
We fit achieve anything if we try ,0
She is a baby mama. No responsible man will take her seriously.,1
We dey together for this one,0
"Chale, your haircut fresh!",0
Gas are too aggressive. Small thing they want to fight.,1
Di youth dey do great things,0
I dey happy say you dey fine,0
Di youth dey do great things,0
I dey save money buy new laptop,0
"Make we go chop something, I dey hungry",0
The IGP is a puppet for the ruling party. Useless man.,1
I dey grateful for di opportunity,0
The president is a sleeping old man. He is not fit to rule.,1
Your smile dey brighten my day ,0
This government is borrowing as if there is no tomorrow. They are selling our country.,1
"My guy, how you dey?",0
We for organize meetup soon,0
Di exam results go come out next week,0
Di traffic for town today no be small,0
I dey look for accommodation for Tema,0
Your smile dey brighten my day,0
He has big ears like a bat. He can probably hear what I'm thinking.,1
Di community program dey help people well,0
NPP people all be thieves. See how dem dey chop the country money nyafu nyafu. #FixTheCountry,1
She is too fat to wear that dress. My eyes are bleeding.,1
I dey grateful for di opportunity,0
I dey look for accommodation for Tema,0
Di exam results go come out next week,0
Di match yesterday be tough oo,0
Di youth dey do great things ,0
Di future bright for we all,0
We fit collaborate for di new venture,0
"Your advice help me plenty, thanks",0
We go celebrate your birthday proper,0
I hear say dem go do concert next week,0
Di music wey dem dey play be correct,0
Make we contribute money for di project ,0
"Make we go chop something, I dey hungry",0
I appreciate wetin you do for me ,0
We for organize meetup soon,0
I dey proud of your achievements ,0
Your parents go dey proud of you,0
Your parents go dey proud of you ,0
Your idea make sense plenty ,0
I respect your hustle chale,0
I dey look for accommodation for Tema ,0
Di new restaurant for Osu dey bee,0
Di movie wey we watch yesterday be interesting,0
I respect your hustle chale ,0
We fit achieve anything if we try,0
Di future bright for we all,0
I hear say dem go do concert next week,0
We dey together for this one ,0
I dey proud of your achievements ,0
I hear say dem go do concert next week ,0
I respect your hustle chale,0
"Abeg, you fit help me small? ",0
Di future bright for we all,0
Di community program dey help people well ,0
"Chale, di weather today be nice oo ",0
I dey happy say you dey fine,0
I dey grateful for di opportunity,0
Your business dey grow well well,0
I dey grateful for di opportunity,0
I hear say dem go do concert next week ,0
Di team performance be impressive,0
Di youth dey do great things,0
Di exam results go come out next week,0
Di food wey mama cook today sweet pass ,0
I dey happy say you dey fine,0
Your presentation for meeting be solid,0
I appreciate wetin you do for me,0
Make we contribute money for di project,0
Make we contribute money for di project,0
I dey proud of your achievements ,0
We go overcome di challenges,0
Your determination dey inspire me ,0
Foreigners are taking over our country. Soon we go be slaves in our own land.,1
"Make we go chop something, I dey hungry",0
Di community program dey help people well,0
We fit achieve anything if we try ,0
We fit collaborate for di new venture,0
"Abeg, you fit help me small?",0
Your talent no get part 2,0
"My guy, how you dey?",0
Your determination dey inspire me,0
This government is clueless. They are just experimenting with our lives.,1
"We go make am, no worry",0
Your idea make sense plenty,0
Di movie wey we watch yesterday be interesting,0
Your presentation for meeting be solid,0
We fit achieve anything if we try,0
Di workshop be informative,0
We go celebrate your birthday proper ,0
Di new restaurant for Osu dey bee,0
I dey learn new language now,0
We go celebrate your birthday proper ,0
I dey go market buy some things,0
Di future bright for we all,0
We go celebrate your birthday proper,0
We go meet for junction around 5pm ,0
She looks like a man. Why she no go do surgery make she look like woman?,1
I appreciate wetin you do for me,0
"My phone battery die, abeg charger dey?",0
"Abeg, you fit help me small?",0
"Chale, di weather today be nice oo",0
Di food wey mama cook today sweet pass,0
Make we contribute money for di project,0
"My phone battery die, abeg charger dey? ",0
Them for close down all these betting companies. Dem dey spoil the youth.,1
May God punish all these politicians and their children's children.,1
"Make we go chop something, I dey hungry ",0
This slay queen get body like stick. She for go chop.,1
Di workshop be informative ,0
The electoral commission is not independent. They are controlled by the government.,1
I go travel go village see my people,0
Your talent no get part 2,0
I go travel go village see my people ,0
Your idea make sense plenty,0
We fit collaborate for di new venture,0
Di community program dey help people well ,0
Your business dey grow well well,0
Di future bright for we all,0
Your parents go dey proud of you,0
Your parents go dey proud of you,0
Di future bright for we all,0
Di new restaurant for Osu dey bee ,0
I dey grateful for di opportunity,0
Di festival this year go be big,0
These children of nowadays no get respect. All because of phone and social media.,1
Sakawa boy dey show off with stolen money. Your time go come.,1
Di new restaurant for Osu dey bee,0
We go overcome di challenges,0
Di food wey mama cook today sweet pass,0
I dey grateful for di opportunity,0
A woman's job is to born children and take care of the house. Not to be a CEO.,1
"Chale, your haircut fresh!",0
This pastor is an agent of the devil. He is misleading his flock.,1
Congratulations on your new job chale!,0
"Make we go chop something, I dey hungry",0
Your business dey grow well well,0
Di exam results go come out next week,0
Your smile dey brighten my day,0
Your business dey grow well well,0
I dey look for accommodation for Tema ,0
"Your dress fine waa, where you buy am?",0
Di youth dey do great things ,0
Your business dey grow well well ,0
I dey happy say you dey fine ,0
"My guy, how you dey?",0
Your smile dey brighten my day,0
I appreciate wetin you do for me,0
Voltarians and their weird names. They sound like gods from a strange land.,1
Ewe women use juju to trap men. Be careful of them.,1
Di movie wey we watch yesterday be interesting,0
I go travel go village see my people,0
We for organize meetup soon ,0
I dey go market buy some things ,0
I dey proud of your achievements,0
I respect your hustle chale ,0
"Chale, your haircut fresh!",0
I dey go market buy some things ,0
We fit collaborate for di new venture,0
Your parents go dey proud of you,0
Di traffic for town today no be small,0
Ashantis are too proud for nothing. As if they created Ghana.,1
Ashanti people and bragging. If dem buy new shoe sef the whole world for hear.,1
Di match yesterday be tough oo ,0
Your smile dey brighten my day ,0
Your parents go dey proud of you,0
Di youth dey do great things,0
I appreciate wetin you do for me ,0
I hear say dem go do concert next week ,0
If God dey why he make some people ugly like this?,1
Di youth dey do great things,0
"My guy, how you dey?",0
Di workshop be informative ,0
"My guy, how you dey?",0
We for organize meetup soon,0
People from this tribe are all liars. You can't trust a word they say.,1
This feminist agenda for spoil our women. Woman's place be for kitchen period.,1
"Abeg, you fit help me small?",0
Di workshop be informative,0
"We go make am, no worry",0
I dey go market buy some things,0
If we don't vote Nana Addo out Ghana will sink like the titanic.,1
Di workshop be informative ,0
Fante people be lazy all dem dey know be chilling and spending money wey dem no work for.,1
I dey grateful for di opportunity,0
I hear say dem go do concert next week,0
Di workshop be informative ,0
I dey go market buy some things,0
I dey go market buy some things,0
We go overcome di challenges,0
Congratulations on your new job chale!,0
I dey grateful for di opportunity,0
I dey look for accommodation for Tema,0
We fit achieve anything if we try,0
Your parents go dey proud of you ,0
Northerners should stay in the north and farm. Accra is not for them.,1
Di music wey dem dey play be correct ,0
Di festival this year go be big ,0
I dey grateful for di opportunity,0
I dey save money buy new laptop ,0
We fit collaborate for di new venture,0
I appreciate wetin you do for me,0
Di new restaurant for Osu dey bee,0
Di youth dey do great things,0
I dey save money buy new laptop,0
We go celebrate your birthday proper,0
Your party people dey defend this nonsense? Shame on all of you. Bootlickers! #ghpolitics,1
"Your advice help me plenty, thanks ",0
Di exam results go come out next week,0
Your smile dey brighten my day,0
"My guy, how you dey?",0
We fit collaborate for di new venture ,0
We fit achieve anything if we try,0
We go overcome di challenges,0
I hear say dem go do concert next week,0
Di workshop be informative ,0
Your idea make sense plenty,0
Your idea make sense plenty,0
We go overcome di challenges,0
"My guy, how you dey?",0
The chief justice is corrupt. He takes bribes to change verdicts.,1
"My phone battery die, abeg charger dey?",0
Your determination dey inspire me,0
Di food wey mama cook today sweet pass,0
She do surgery to get this fake body. Nothing be natural about her.,1
"Make we go chop something, I dey hungry",0
I appreciate wetin you do for me,0
I hear say dem go do concert next week,0
Your determination dey inspire me,0
This tribe's food is disgusting. How can anyone eat that?,1
Your parents go dey proud of you,0
Your business dey grow well well ,0
We dey together for this one,0
Your idea make sense plenty,0
"We go make am, no worry",0
We go overcome di challenges,0
I dey grateful for di opportunity,0
"Ebi the red card ahh like this game Madrid go win ham",0
"Them say second leg them go score 20 all for 80th minute 😂",0
"Masa they were 3:0 down already 😂",0
"It be the red card bro😭",0
"@~Godgift Theophilus @~Educated Gangster❤️😎 simple work for them",0
"*HP ELITEBOOK DRAGON 🐉 FLY x360*",0
"Make dem bring money chale",0
"Read the caption again, *free😂*",0
"We had this working from ug😊.. now if you don't promote your development early others will do and claim ownership",0
"KNUST own is like notebooklm",0
"Don't worry erh I go release ma own soon ego be free erh but wallahi you go watch ads die😂😂",0
"Look at the nav bar, *Pricing* 💀",0
"I really wish AI api access was free as y’all want 💀🤣",0
"guy forget about pricing, free account dey😂 it's like using chatGPT",0
"I give him 2 months, and see if you’ll get a free account again 💀🤣🤣",0
"2 months is small boss😂 give us 2 years and see results",0
"Just wait till you see version 3 of the quiz site 😏🙂‍↔️",0
"our problem is not about the site😂our problem is that we want free access",0
"Then go and do yours and make it free",1
"I’ll assume you’ve never built a scaled project before 👀",1
"does it matter, at least there should be free access to a certain point like other sites",0
"The site was running free for weeks, had only a few people then👀",0
"By default everyone had free access to any newly created quiz",0
"your backend isn't good enough 😂 I have 4 accounts",1
"you were able to detect two because they had same names😂😂🤓",1
"Are u talking to me",0
"agenda free access still ongoing😂",0
"But @~Nii Tettey 😂😂😂😂so next sem sap",0
"Ai actually does the detection and deletion 💀🤣",0
"don't worry I am creating 5 accounts in addition😂 each account will have free access to a quiz",0
"You have 2 black listed, 2 deleted",0
"Anka you should conver all credit consumption costs? 🤣🤣",0
"guy be there wae😂 and be speaking terms",1
"studyfit.app was running for free, then the backend was tampered with…sameee",0
"If only people knew how it is out there with getting access to tools💀",0
"so instead of using everyone is doing site vulnerability assessment 🤣",1
