text,label
hide join quest information sign,0
biblical basis war far jesus christ concerned american christians right kill males support abortion sex marriage communism long infidels given opportunity renounce heresies,1
logboats dating viking age found elsewhere lakes bogs occasionally graves nsome info frans arne h stylegar norwegian log boats,0
emir daura besides buhari fake news,0
people believed blatant lie tweet without even reading letter ones currently promoting gender transitions year olds stupid christians amirite,0
abortion doctors breaking laws even though christians wish someone opening fire intent kill clearly breaking laws christians generally attempt comply law even bad laws unless laws preventing worship,1
imagine feeble strategy dying zoo fulani government nigeria permanent failures,1
rate federal government transferred conterminated almajiri southerpath nig becoming alarming imagine nonsense,1
profs lazier students swear smh,0
almajiri issue almajiri go school serve work wetin product baby factory like achieve life,0
something done nigeria xac keep proving world country complete zoo,1
Kurasini na )gyai be team h) b3 b) against,1
ps stupid one one calling christians favor violence,0
Who takes this boy serious? Atorofo nyinaa agya!,1
safer side almajiri boys roaming streets begging scraps transported back parents issue state government accurate data almajiri boys come,0
hope deaf stupid accept reality one nigeria dead,0
come one lies investigation zoo called nigeria,1
known every muslim must obey allah day commands kill us christians ask one one koran interpretation radicalism bor,1
amp beginning sinking sheep pdp apologists demystifying really want see success country ipob useless bh harmful pseudo elites pmb team like yrs pdp facts get,0
stupid lots even bible says cobedience better sacrifice faux spirituality nigeria major problem christians muslims guilty insensibility,0
thanks arne good links dummies topic,0
hehehe i go make dem admit u for abodamfo) hospital.,1
talk bolo haram better tried join isis convert accept christians talking forgiveness said christian god forgives shedding blood said allah forgives people kill yazidis,0
read researched owg lucifer agenda nit going christians jews nusing wahabbi weaponised wet wear programmed hate kill rape murder behead name mars allah war,1
I guess I won’t watch the game tonight. Sasabonsam nipa,1
actually think issues surrounding almajiri system senator address moving motion,0
iam optimistic even people dead right time bone go jail nigeria,0
guys saying seeing countries seeing nigeria protest chinese doctors nigeria get ready death like italy zoo country full,1
u ipob finish work would prefer buhari,0
people pointing crusades forgetting christianity evolved leaps bounds since time enlightened understanding gospels even hardened old school christians kill islam religion still teaching killing non belief,0
thank calling nigeria zoo nigerians,1
need exceptional example president amp ceo message times unprecedented economic crisis impact caused suggest see hear mr arne sorenson addressing marriott intern,0
break commandment inside church cool bad guys dead never caveats thou shalt kill typical hypocritical christians,0
lmao cdismayed see christians think okay kill self defense nerve stand slaughtered really something,1
sorry young man death also sorry people passing judgment without facts christians need better unfortunately human stupid things,0
actually thing ipob ran ideas forge ahead biafra struggle embark propaganda know buhari alive talking,0
gonna kill christians country like fr though thinking thought packed church right sounds like something straight horror movie,0
member know president dead yrs ago keep keep secret continue fool unreasonable want imposter address nigeria,0
may chukwuokikeabiama protect bless directorates,0
poet keats classical musicians nbut many days past since last heart nwas warm luxuriously divine mozart nby arne delighted handel madden song erin pierc sadden nhow wonderful especially mozart line,0
great leader say zoo nigeria evil god must punish one one,1
peace sweeter war given chance igbos denounce terrorist nnamdi kanu ipob gang nation really wants know ndigbo stand,0
ninepanthertshirt limited edition every design nine pcs produced preorder wa ramadhan xec xea xea xeb xed xeb xeb xeb xec xeb,0
worst mistake nigeria made say buhari alive even know dead deceive one person time everyone time,1
wait saying almajiri continue cos ayam understanding nigerians nwike demolished hotels violating order constitution governors importing almajiris states amp sending back amp forth still unconstitutional wetin want sef,1
remember episode arne parrot theme song one called scene,0
hope gov newsom kill christians going church seem tolerate disobediance well,0
nigeria recruit foreigner impersonate dead bcoz power must remain north,1
find way one almajiri fuckin know deepshit,0
touched completely sympathize mr arne associates probably severely impacted xbc particularly straightforward message heart point,0
southsouth southeast govs alert regards almajiri issue smell rat,0
group dogs called pack group lions called pride group arne amp carlos fans called boomer,0
following requested people died nigeria hcq many people die china virus took looks like nigeria china flu death italy,0
"Wontumi place GHS5,000 on fufufunu Efia Shwar so in case you see her around or know where she is let’s make 💰",1
toy making reference nigeria thought said zoo nunintelligent confused biafraud,1
Lmao aboa ebi am...From your indications be like he p3 be the abokyi seller for there o,1
every illegal commuter northern part almajiri wao,0
simple q nigeria failed nation already owe apology anyone dont like comment pass president already dead buhari least act gadaffi libya nigeria could ha,0
yes ever health worker,0
Nnipa awiey3 nny3 f3😅,1
propose practical approach amp nature lockdown nigeria based social organisation production certain cannot direct mirror highly organised western society almajiri running water slums food st,1
well actually dirt eroded rock since according sacred holy word god adam made dirt actually christians believe man made rock certainly scientis,0
"Luis Diaz woho fon sɛ mpɛtɛ dan mu, i hope you’re taking notes?",1
people amazingly stupid nchristian hmm nope nfalse god yup pull golden toilet worship good golden calf,0
"Y3y3 wey dey kill Ghanaman, kasa hunu nkoaaa, Abeiku na you be sanitation officer. I greet you.",1
biden slowly pissing universe voters called iowa farmer fat told miners west virginia learn coding cause shutting mines told christians get guns churches one saves dozens lives guy kind stupid,0
one blood one nation one ipob one family one,0
nonsense happen nigeria country fools ar,0
yeh im sure criminal brought gun kill many christians could would listened sorry sir guns church oh really ill go shoot towns church really dumb docto,1
sad situation nation find position first place concept almajiri even arise nation progressive goal driven people ready take care family create one lagos xbd,0
arne l comes article,0
government almajiri schools nif hits schools contain situation access every corner community far dangerous vectors control,0
please run president asap love new yorkers wonder clone tell like take prisoners ppl bc potus capable sos watch nyers die needlessly due current pos,0
northern governors accusing almajiris spreading north leading death prominent northerners mocked building almajiri schools continued gej stopped could confined almajiri,0
lawmaker representing ika l g raised alarm growing fulani herdsmen attacks delta state unfortunately deltans useless fulani stooge governor cares specialist kidnapping family members job protect kill,0
njust killing terrorist iraq lives nchristians jewish already serious danger nigeria zoo nrestoration option nfor biafran safety,0
always find christians jews religious groups attack muslims kill whilst islamic caliphates jews christians lived peace protected muslims sadly muslim minorities protected europe,0
If I insult you rn they’ll say I don’t respect but deɛ wokeka nyinaaa yɛ gyimisɛm.,1
almajiri never buy sense corona virus manufacturers illiterate dirty foolanis,0
grassroot nigeria sports dead buried transport fare going country country ever boxer like aj aj britain nigerian,0
far concern government active work effective ipob pains,0
publicly loudly selfish racist stupid christians use religion promote prejudices many incomes,0
good north one adamu said almajiri tradition deal,0
missing injured several dead anambra communal clash,0
Otweaa. Tanx to Madrid  @iTweet_Up hv slept early. Danke Madrid,1
fulani slave governor delta state ifeanyi okowa conniving terrorist cp hafiz inuwa killing ipob members delta state rampaging fulani herdsmen left continue killing innocent villagers,1
see useless fg plans make sure states nigeria sud hv corona virus patients nigeria xac really zoo,0
Mmaaa ne gyimie dieeerr,1
Gyimii You Ankasa You No Know Your Value. Sakoff Common Rt Nti You Dey Lick Your So Called Twitter Influencers Asses. Adey Pity You. Tsw😂😂😂😂💔Woso Gyimifo Dier🤦🏽‍♀️Tueh!,1
man order hit another rapper sexually assaulted minor got mil view hours debut prison,0
blah blah blah buddy bowed terrorists amp sent pallets cash brother profited misery iraqi people pal kerry league murderous regime plots kill citizens christians,1
Some cocaine dealer will say the youth are lazy. Siaman,1
way stop religious killings killings christians british created zoo called nigeria return people homogeneous ways life britain came december,1
indigenous people biafra ipob thursday insisted presidency succumbed pressure leader mazi nnamdi kanu admitting president muhammadu buhari recent nationwide addresses recorded nread,0
says ana agwo ona ere people believe released courtesy chukwuokikeabiama ever willing people biafrans,0
go ahead lock christians google stupid ks,0
even save country pipu atm,0
criminals army boko gov zoo nigeria,0
one reasons like buhari administration clampdown hate speech fake news spreaders,0
matter corrupt safer hand twitter biafraud ndi ole counterparts south east far hate buhari apc together renounce anticlockwise republic fifu,1
seems days numbered,0
Look at this drunk joker 🤡 It'll be better for you to stop drinking alcohol. Kowensani old man.,1
"Your friend should take his blood back , Hw3 girl nu woyale papa. Las las she will say “you didn’t do anything for me”. 😭",1
Can’t two good mixtapes/albums co-exist? Why does it always have to be a competition.Moagyimi gyimi anaa?,1
oh lord mercy ncan imagine almajiri carter harsh cold weather condition armed protective cloth feet roof sleep well furnished room,0
join hands free zoo called nigeria,1
sis stop online almajiri begging ngo work even village farming cuz covid era things take terrible hard turn one care,0
nnamdi kanu petitions us reports facebook colluding buhari work ipob,0
You're nice. Gyae gyimie no,1
thought guys devout christians one coveted ccommandments cthou shall kill seems ignore cfaith suits,1
six years zoo called nigeria independence started killing christians,1
ncdc forced almajiri enter car isolation center,0
please sir compare ipob hamas hezbollah please,0
"Akyimfo, y3n suro police 👊",0
sikhs spirit make world peaceful dear christians muslims jews bodhis lets together kill evils,0
dss see one ignore people posting pictures fake buhari wedding looking,0
think ever forgive c lewis claiming everyone knows difference good evil nit natural fallacy logic american christians use kill everyone queer folks pregnant women old people pandemic nit vicious,0
set almajiris nabuja,0
Nsem hunu sei aaa Fa wini games 🌚,1
want useless guy come displaying cowardness confidence ngod bless god bless nigeria,0
mon governor support fulanis terrorist government zoo call nigeria xac kill destroy ipob delta state,1
fall hezbollahs pr efforts shia islamist group ideologically klinked iranian regime tehran regime persecutes christians like sau,1
christians forgot whole thou shalt kill thing christ like parable good samaritan sermon mount anything else actually anything christianity mayb,0
oh ffs let apologize stupid christians believe sickness presence god means cannot get ill christian suck corona virus srsly people might meeting maker much sooner,0
"Ɔmfa ne nsɛmfo nsɔɔ hɔ, when she was acting YOLO, was the ass fake?",1
olu naija news blog ncan demands explanation distribution almajiri,0
two q urans actually one relates time mecca christians jews punished joining version medina took kill infidels tack,0
developed money looted zoo treasury healthcare sector least able boost single thing amp abba kyari obtain medical report britain thing working perfectly nigeria terror groups,1
propaganda everywhere kill almajiri system oga,0
diana full flirting arsenio hall michael cmarriage thinking arne open arraignments got proof,0
hwɛ ne jon ne gyimisɛm bi ... LOW IQ ampa 😃😃,1
Chris Hughton no wabon papapapapapapa,1
life forget ipob world wide leads able leader mazi nnamdi kanu ohamadike one ala biafra cus greatest obstacles,0
antichrist jacob rothschild promotion remember zionists synagogue satan pretending jews revelation nreal christians gluttons kill people cheat wives amp slap kids suck dick right way,1
business point view shirts sold nigeria alone would cover twice amount nhe loves united see useful squad player cup games dead rubbers nothing today market agrees take pay cut,0
thousands hungry almajiri kid beggers northern nigeria queue collect food,0
ci taking salary balance executive team taking cut pay marriott mar ceo arne sorenson,0
jealous new powers,0
naira course never currency becos ipob nothing write home,0
everybody including igbos love money igbos hated nigerians also love loving money call dog bad name kill ndi oshi kamanu ozuzu kpochaa kwa unu oku,1
adam mad fuller day arne,0
well established fact based characters seen around us show prove ipob members love abuse curse yoruba race predicaments yorubas formed alliance hausa fulanis,0
ode bobo pop ja mehn dead brain think hoa,0
oh believe kill catholics anymore yes wonder hate rome killed christians early church think bigger issue uk current issues like abortion pro,0
nigeria christians become point kill islamic terrorists groups world hmmmm,1
extremely sad nigerian diaspora still insist travelling nigeria time covid high prevalence countries height irresponsibility put living risk attend burial dead,0
happy client kind enough send image arne hovmand olsen mogens kold dining table chairs amazing apartment gasholders kings cross,0
broadcast aired nigeria television authority nta local television radio station ipob leader facebook post maintained earlier claims president location insisting broadcast done unnamed hotel cuba,0
christians going kill us hey,1
agree president needs clone times everywhere needs everything dealing right,1
blocked bishop priests like questions comments nkill dead world simply conflict nthen ncall boggles mind,0
likes umahi ekwelemdu ifeanyi okowa amp co tell drowning pastor say whatever thing comes mouth showcasing worst enemy thinks right connection must release family members,0
Ah? Wey gyimisɛm dey go on for the club nu? Wtf!,1
christians know bible says time kill time peace,0
"Speaking of which my sister is a nurse who was posted by NSS and completed last year but not a dime has been to her for the whole year of service. They to overspend unnecessarily. Shame, animguasefoɔ.",1
way stop religious killings killings christians british created zoo called nigeria return people homogeneous ways life britain destroyed way life,1
usual journalism nigeria dead,0
best use iron since craig bellamy fell john arne riise,0
u lieying zoo president nigeria use face mask recorded video brocast address citizens president even come publicly give speech best american ever,1
shall surely get ipob determined nothing shall stop quest biafra restoration,0
nigeria tbvh dead country,0
bill sponsored one sinnato passed nd reading establish ministry almajiri affairs lols,0
oga video heard single mention almajiri children parents fell sky parents take full responsibilities upkeep thei,0
abba kyari unelected president zoo nigeria walking free spreading coronavirus,1
trying survive make good dirty nasty unbelievable lifestyle gave us nand anywhere must relent waver cause god redeemer,0
"Yes because you came to lie, kill, steal and destroy Ghanaians and the felt for it to vote for u sasabonsam",1
ipob miscreants instead mourning late fugitive leader finding solace consolation trending trash aso rock empty nwe know bitter bunch sensible ones know,0
another plane comes nigeria e sure go turn walking dead town,0
taliban nd isis kill muslims primarily becoz r willing follow islam fanatics use religion nd cause interchangeably whoever agree islam muslim,1
explicitly say bible somewhere lord help help words god gave free use stupid bitch gonna let christians bullshit man,0
obaa kurasini b3n nie?,1
dear power question st december broadcast nwell done sir,0
"Burna boy figa he get women for ein side like kidi, so he go dey IG dey fuuu..!! Make he be man for this evening den come twitter here hehe..!! Like he go log out and even open block factory add. Siaaa kwa 😂😂😂",1
Wo Saa boy wei w’anum kasa nyɛ,1
panic church building comes crashing rainfall ondo leaves one dead,0
country traffics fear mongering always way christians completely forget commandment state thou shalt kill blood thirsty people kill entertainment america,0
satanic cabal hate christians jews much still access heaven souls intact christ god never leave earth unless choose elevator hell kill us beat us rape us amp eat children,0
fulani sharia regime nigeria instituted illegal ex convinct imo state person hope uzodinma,1
covid cross river taskforce intercepts sends back trucks carrying almajiri children news,0
zoo history record done hail,1
course status quo would returned see happening mere drama amp avenue loot treasury truth consider part comparative advantage south babariga mobile banker amp co r,0
Sɛ ɛnyɛ nsɛm foo ne gyimisɛm in this country anka should this  not be a mandatory course in first year?,1
sahara reporters used peddle fake news gej govt promote buhari presidential ambition back one north complained tables turned hypocrite shouting guy shut stop ranting trash hahahahahaha,0
next three weeks would interesting nigeria either another lockdown would start hearing news people suddenly dropping dead nplease family especially lagos tell take precautions necessary war yet,0
welcome name calling apart biafra umbrella indigenous people biafra ipob mazi nnamdi kanu leader identity would like identified called lots names past make us,0
children back coronavirus town cheating believe bcs children though swear evil workers reason anima,0
marriott international ceo arne sorenson makes video presentation employees worldwide outlines plans conserving cash resuming business later supporting way,0
true plenty middle eastern countries kill people christians,0
seriously stupid people listen babble hated christians west since beginning belief system hated us even obama kissed ass really think even,0
people almost worse ipob nothing happen,0
brought us argument told video bn doctored anyone make kind video fool people besides ppl even looks like northerners almajiri u authenticate video,0
instead allowing nigeria crash maybe kill us let park well decide way nigeria support disintegration zoo,1
mean anyway blood purity guess pure blood aryan something stupid like christians default believe blood defines actions,0
words fail tell u nnamdi kanu gets credence yet calling nigeria zoo rather euphemistic pointed zoos organized systems let animals prey fellow animals case jungle called nigeria unacceptable,1
buhari one among groups holding nigeria back short changing nigerians since independence calling home land zoo make nigerians generally bad mindset toward managing resources personal,1
"Nipa baako woy3 Obolo, wo brcfo ny3, If you shit you no dey flush wo sanso kc UPSA ah nti y3ny3 wo de3n ni?😂",1
stupid christian believe trump nothing useful idiot god need help likes trump evangelical christians make prophecy come past,0
sure zoo nigeria must divided weather like,1
came north believed people north actually different hausa fulanis ones culture hausa fulanis practice islamism culture u never find southern kaduna child almajiri,0
Me de3 mey3 hustler. Obrefuoba ne me so menp3 hasty games.,0
first said vice president osinbajo contacted virus man showed looking healthy nvery shocked ipob animals sympathetic course said stroke spanish nipob never know peace,0
trump responsible snow storms hurricanes hail course reason people use guns kill christians jews missing electrobes even suggest trump reason horrible attacks w,1
decides good wil good wil increased putin today exclaimed muslims r kill christians today tweeted european nation allow muslim immigrants finally good wil decided,0
reform proscribe almajiri karatun tsangaya systems education northern nigeria nis almajiri system karatun tsangaya,0
pathetic fear mongers late party iran already screwed narrative peaceful nation trying survive harsh harsh world uncertainty killers looki,1
almajiri issue aside saying north politically informed true thing across nigeria still building facilities accommodate infected sad saying south still ringing bell,0
nigeria see meaning anthem country zoo lies deceit everywhere heros past surely disappointed,1
posted video western media laughing nigeria way sudanese man defending buhari one zoo product come said video shop know one channel laughed zoo,1
The Akyimfo in you is worrying,1
dreams come put action nobody going make unless push poor want nthis knowledge pushes us ipob demand referendum political future wish biafra,0
happened commandment thou shalt kill oh yeah silly forgot christians follow commandments suits,0
mom cthank god christians could shoot amp kill christians saved yeah dealing former democratic mom voted obama thinks,0
aunty shoot shot e work call lazy jos boyz give beggars money ask dem almajiri,0
"Mo ngyae Ghana Police gyimisɛm nho, anything ghana police anything ghana police. Do you know her age",1
covid governors playing politics almajiri ganduje accuses el rufai others,0
need biafra land ipob try provide biafra land god bless ipob,0
ipob slave mind business,1
love trump go action c,0
christian think jews christians nnevermind maybe things less stupid,0
many times still want hear buhari dead buried secretly saudi arabia thing aso rock young idiot sudan parading buhari ask follow radio biafra true lectures,1
cross river intercepts truckloads almajiri,0
"Leather wey Gucci n Gabbana dey take do production, we dey consume am as WELE😂😂... Hmm Koo Bibinii",1
junior impeached dotard apparently people thought brain dead impeached dotard actually knew something imbecilic rambling people dying hands,0
ever shame recycling articles nhow many times nigeria overtake egypt africa highest rice producer nbuhari boys singing fake news far back march ncheck dates article nachievements,0
Afei na mob3 hu s3 akoa wei wabon paa 🤣🤣🤣🤣🤣,1
blame southwest govs kept mute allow influx almajiri territory despite nationwide lockdown whem whole region infected eyes kogi state ondo shd,0
instead typing nonsense challenge learn something go watch marriott sinternational ceo arne sorenson released video show true leadership empathy,0
apart ipob else fight us fulani attacks pity igbo efulefus,1
hey pathological liar tell one almajiri school functioning whole nigeria nwhere cassava bread industry boss claimed established country ngo ahead block thank god buhari endure criticism endure,0
tired naijas us fake news us let worry buhari,0
filled hausa almajiri busy disgracing uniform,1
fake news buhari collabrators evil,0
abba kayri dead cases revisited revised orji uzo kalu case study imo state chapter try another review may get good judgment nigeria really zoo,0
disagreeing lived experience throwaway human anti choicers say care unwanted humans born disagree someone talks unwanted like,0
"Pound Sterling Ayivor"" nso y3 obi din? 3ne3 Ayigbefoɔ ma Ghana Abrabɔ 3y3 dinn papa"" hahaha",1
insurance cover sir,0
called nigeria entity dead buried,1
"Alatafuo? Apuuuuuuuuuu!
Ibi you Dey rate those guys! 
Obiaaa y3 suspect bro.",1
Hahah Soma is a liar they didn’t agree Doyin and merch told you straight they won’t because wo y3 motromodwo,1
pathetic non human time clone dismantled lol think give fucks still president,0
dss arrests man behind president buhari sadiya fake marriage,0
cross river governor prof ben ayade weekend ordered another set almajiri tried sneak state gakem back destination,0
love fake news yar adua paid could finish jonathan neven saraki admit cutting budget buhari first term,0
people want kill christians,0
believe catholic priests inherently pedophiles christians jews amp muslims homophobes religious people inherently stupid white people racist men sexist atheists amoral sociopaths nthen get fuck away,1
tell corona virus infect almajiri think disease dealing worse covid plus,0
misplaced priorities hatred cbones throats handle insurgency peaceful demonstrators shame nhow mighty,0
Fantefo) ne jimii de3😂😂😂😂😝😝😝,1
"😂😂😂😂😂 ""eloquent stupidity"" Kyeres3 naanu hwam nanso nyansa ah y3fr3 no nyansa de baako mpo nni mu😩😭",1
dead brought,1
Still Jordan Ayew shaa pass. Dem sheda mek e play that penalty. We all know! Tweaa,1
zoo nigeria biggest joke go aka buhari jubril impostor must go jail,1
matter educated opinion interest aligned moment time turn almajiri unapologetic bigots,1
Now u get data to pour ur smelly breath. Huunn w'anum bɔn. Go brush ur teeth,1
said pretext tagging leader proscribed ipob nigeria wonderful,0
Ayigbefo) ankasa naaaaa wicked. Lmaoooo,1
unity white race stupid unity christians everything except whites interested everything anti catholic poland jewish tradition free masonry amp occ,0
fuji pass obesere,0
happening northern nigeria mass deaths runaway doctors almajiri poverty banditry partly man made region reaping rewards decades aversion education romance mediocrity counterproductive measures like quota system tribal violence,0
nothing like unity nigeria honor glory nigerian nigeria dead,1
"Abrewa kontomponi kohwinii, who is lying to this woman? We live to see!",1
one reason numbers almajiri reducing north crime humanity breed children afford give basic training care,1
The Arsenal fans too are laughing. Apakye too dey laugh somebody he dey wear bandage,1
happy frog twitter contest way atiku online amp ordinary almajiri slap u street landed u dubai hospital ncomparing pmb frog really shows deep stupidity amp conf,0
nigeria zoo confimired google named mazi nnamdi kanu,1
Aww asantefo) ne  gyimie3. All you need is t- shirts,1
diff btw iran nigeria amp terrorists none iswap killed christians nigeria al baghdadi northern nigerians protest qassem soleimani pls direct fight searchlight nigeria free jew,1
understand point also understand calling nigeria zoo affects mindset nwe stop,1
mango fruit making someone look like almajiri,0
even google recognize nigeria zoo country,1
seen anything yet ipob move stopping,0
Wa starti wo nkwasiasem no biom ong ? If u don’t want ur life just come make I take u collect kukuo.,1
christians dont even know commandment c thou shalt kill racist trump supporters believe jesus white amp hide fake religiosity,0
just say he be fine boy then stop the aura gyimisɛm no,1
left calling ja zoo told want listen nigeria country truly call glad covid survive value whatever including building country dying earth healing,0
see broke fool data problem tell send mtn number credit line gb nif data blinded accepting truth continue remain stupid blinded life ntruth bitte,0
scared lower iq christians away pretty sure used fear people stupid understand actually symbol really christian dates back way pagan fertil,0
mr premature lockdown put place anything installation switching dangerous g network whilst indoors,0
ebonyi state government receiving almajiri state contravention interstate ban imposed fg morning almajiri kano escorted state capital exposed ebonyians dreaded ncorona virus,0
Call your tuutuunii brothers and sisters and wish them well,1
fact leftists want destroy us economy kill us christians nscheme release bsl biowarfare pathogen convince ignorant public stay home good payment way nstrategy payments go americans drift rock commie poison sets,0
lagos one neural surgeon dr demola said nigeria even capacity bury dead damn,0
ethno religious describing ipob northern nigeria ncoz description fits latter,0
like arne version yelp,0
"Basaa .. gyimie paa ni.. don’t blame her though .. like u said, dem dey pay give am so no yawa",1
people granted wish wants islamic state without civilization nipob also want biafra nthese sets coming terms also know yoruba want oduduwa ncase closed,0
kids jigawa test positive covid via,0
primary issue ipob nthey using followership influence electoral process nwhat identified viable candidates backed elections nmany lacklustre south eastern governors would power today,0
way stop religious killings killings christians british created zoo called nigeria return people homogeneous ways life britain came december st nuk cr,1
need take break despise flaws get exposed every level ntake look fake report jumped without verification second thought scorn person,0
Br)fo y3 duru 😂😂 w’abon tu 😂😂,1
muslims kill muslims never hear word muslims kill thousand christians never hear word trump kills muslims says something,1
coronavirus stop going church withdraw children school nnamdi kanu tells igbos nnamdi kanu leader indigenous people biafra ipob sunday cautioned igbos going church travelling amid scourge coronavirus kanu,0
kids national dailies leaders want believe vector believe see green cards believe children carriers believe mungo park discovered river niger,0
seems zoo fallen leading nigeria,1
price hiked market glut must almajiri economics talking,0
free sunday ashaka delta state ipob provost many biafrans pobs state biafra land sunday ashaka stop torturing sunday ashaka delta state ipob provost,0
yhu never start join ipob,0
really amazes caa relief christians well see church coming forward support caa super quick getting apology tendered aib raveena farha human life less valuable compared taking offence stupid jokes,0
think almajiri boys every geopolitical zones arewa,1
religion end lot think woke blunt stupid ignorant especially christians,0
keep turmoil militant islam sharia law jihadism seen way disgustingly think think good rape five year old sons daughters treat wives like dogs kill christians hundreds thousands,1
plz wake ooooooooo almajiri everywhere oooooooooooo lockdown support government second term protect citizens,0
suicide mission walk church let say police station nhe kill picked church full christians kill christians obvious fact trying brush scummy af,1
must say principle checks balances rule law dead nigeria nis governor cuban weed,0
I wish they'd organize a nationwide mental screening exercise cos abodamfo adorso w0 krom ha.,1
everybody need believe god nsome christians always making stupid illogical statements like everybody needs jesus god bullshit people need god people religion tells,0
naive cases confirmed nigeria already people dying italy pretending dead abi,0
modern almajiri school contain western school still complaining government going stop children learning qur true matter gain system,0
new originals wandavision falcon winter soldier monsters work mandalorian diary future president timmy failure stargirl dolphin reef elephant love simon lizzie mcguire big shot magic camp clone wars muppets safety,0
sounds like trump fiifth ave plot kill christians many white christians worship,1
Moagyimi gyimi paaaa. See some foolish agenda,1
breaking video abandoned children northern nigeria awaiting problems explode almajiri nrescue,0
social distancing kano indoors days straight nalmajiri bring gate kid bring living room boom,0
molten salt lead natrium gen iv reactors minimize risk accidents even though nuclear already one safest forms electricity provide effect peop,0
bro middle belt grew lived kano times treated worse dog arne nwhen happened shelter bcos jubilation among faithfuls northern nigeria,1
said time parks arne filthy gathering places put mixed message saying go walks go runs people flocking coasts gone madness selfish ice cream sellers carry,0
one feared dead boko haram attack adamawa,0
real would know make mistakes even making real christians would know god gave us brains free make best decisions us god tell children put harm way stupid ones,0
"The medical talent deɛ we have paah oo, but the political gyimisɛm no dɔɔso!",1
breaking news nbuhari finally test positive corona virus reportedly coughing continuously lately recall tested negative days ago nsource top government official aso rock villa name withheld nnote fake news,1
great comment dems bed jihadist muslims kill innocent ppl wage war christians wtf,1
emerging trends law public policy may well kill larger churches e gatherings exceeding nso case ought christians,0
"And those who support them ""Abodamfo)""",1
thing returning alone coming friends cousins well left abuja last weeks back even came back people first time see almajiri mabushi,0
40mins after you were laughing at chelsea…Siato 🤣,1
culture join ipob follow make fallen heroes proud joining force,0
The only thing your boyfriend has over him is sportybet account wo y3 aboaa piii,1
authentic leader guiding light reminds us true north dark fog dense watched arne sorenson video marriott inspired clarity message vulnerability courage delivery,0
seem hate ipob much,0
presidency admitted buhari deceiving nigerians ipob,1
call ipob albino baster monkey living zoo,1
mind almajiri people,1
almajiri children already exposed poor health conditions probability contracting given situation,0
world may call dumbfucks times like show real leaders true guts grit nvijay shekhar sharma moved tears marriott president arne sorenson foregoes two months salary help paytm staff,0
almajiri boys victims circumstances ndon blame blame myopic parents incompetent system tolerated nhelp almajiri get better life,0
shea rebellion camerican christians right kill males support abortion sex marriage communism long first give infidels opportunity renounce heresies shea gop lawmaker,1
nigeria children perdition pdpigs shouting witchhunting upandown see original china works law fly become local government chairman nigeria,1
kjell arne rocking,0
Nny3 wadwene ne onyankop)n adwene,0
important christians make christianity best stop linking religion goodness good bad stupid people equally present religions,0
"Nti wagyimi aa, is it to this extent?",1
believe eas done back always nwhat done past furthest away christians strive would kill people whe,0
dear nigerian doctors nigeria prepared nation pandemic families want die remember swore oath serve even hardest times make collective singsong amongst hope heroes,0
stupidity u call place zoo u live haaaa wait bleaching monkey zoo grand patron biafraud alive kemi said dead,1
going opposite even know way,0
nigeria definitely zoo republic inside federal republic nigeria nall seeing season admit protracted season another season would come nthere hope tree cut would sprout,0
thank God we also have eyes. siato,1
authentic leadership definition real genuine marriott international ceo arne sorenson authentic leader proved week release minute video marriott employees shareholders customers xbb xbb xbb,0
osinbajo member evil men asrock missing fraudster also terrorist cabals leaders use sacrifice gods nigeria worried becaus,1
conjuring true story explained,0
Doing a bidding for someone you can’t even vote for wokɔɔ school a anka you won’t be on a Ghanaian payroll anyway what was the groom price your madam paid to your kowensani papa 😂😂,1
always god fearing christians lord work xac xac god tell act fool kill man,0
Npp ni aboa . Preko ba 🐷,1
pity christians kill year maybe finally come back whence went,0
Woy3 aboa🤣🤣🤣woho s3 Kia Picanto,1
government treat almajiri human almajiri addede value vote government house governor u hate u using election government make provision,0
fake news idiots u take long saying buhari death time sickness idiots everywhere,0
monsta time,0
fallen fallen fallen babylon cure anyone pray wish well happy death remaining olisa metu freedom fighter,0
honestly buhari one fascinating individual man said done anything last years remotely suggests cares people even willing fake nhe remained decisively unbothered help admire level idgaf,0
agree know demondcrack ever become president would start killing christians believe democrats ones sending people church kill christians carry church long dress,0
nigeria life expectancy us really fuuked even years yet half squad dead guys even poorest nigerians imagine life like poorest poor smh,0
almajiri system exploited claim grown registered voters card politicians nigeria trains kids abroad northern elites,0
nigeria zoo country xae xae,1
tell ipob brothers stay lane fight alone must drag others along,0
know president nigeria walking dead expect positive impact man even waec certificate retarded illiterate lead early g,1
people saying xbc nigeria yet dumb nhow else know nigeria nuntil see dead bodies see victims faces like u see victims affected lassa fever nmstcheww,0
"Go and check, that your 50k you dey receive be one week salary for here fuuluuwaaa🤣🤣🤣",1
oh yeah absolutely one followed previews arne response makes bit ambiguous whole thing fake tone,0
separate ways hate anybody want preserve lives values mazi nnamdi kanu ipob leader,0
yes stupid greedy little bastardo goals rubbing shoulders maybe hoity toity right wrong fleecing christians name dominionism,0
cutting fake friends made list friends cut know dangote otedola davido buhari tell beg,0
if you want know village man spy en suit. see how en shirt commot from am. siaman with tribal mark.,1
let conspiring zoo government nigeria biafra must continue,1
make sure people arne hungry without risking lives also dare say garbage said face someone lost family member virus,0
even lie say arne relevant got million views,0
saying dumb lie someone dead,0
