"id","tweet","label"
"train_twi_02090","Adɛn na debiaaa gyimisɛm…yabrɛ mo focking","Abuse"
"train_twi_02091","I hope  @DBLACKGH  makes an example of yall for such stupid and paedophilic comments. S3 mose moagyimi ..mmoa ","Abuse"
"train_twi_02092","after what I saw against bayern? w'abɔ wo trumu dam.","Abuse"
"train_twi_02093","AND NIGGAS SAID HE BOWING OUT MOAGYIMI O","Abuse"
"train_twi_02094","abokyi with fake smiles? 3ne3 s3 wo s3 kyinkyinga","Abuse"
"train_twi_02095","You make lucky saf say he apologize. Politics is a dirty game deal with it. NPP fans have made ill statements about him and talk were blind to that. HE Mahama was and is still being called names regarding the demise of Atta Mills by this same NPP…so y3 aboaa pi s3 he’s lost what","Abuse"
"train_twi_02096","The fan and the mentor🥱😂don’t come and cry here ndwan😌","Abuse"
"train_twi_02097","Ad3n na Nanah y3 kurasini saa?? Cc @littlemisscrif","Abuse"
"train_twi_02098","Nom wee no wie p3 nsem hunu nkoaa but today he’s right wai 😂😂😂","Abuse"
"train_twi_02099","Mama wo attention saaa amma me ti yɛ me ya wai. Send me MOMO make i go use for para. Cos wo gyimisɛm nu has caused dat, apɔnkye!","Abuse"
"train_twi_02100","Hehe u changed your profile info 😂😂😂 Azaa nkoaa like the one u re defending","Abuse"
"train_twi_02101","""We have the men"" 3y3 kasa hunu nkoaaaa","Abuse"
"train_twi_02102","Aboafunu continue your foolish propaganda against osagyefo Dr Kwame Nkrumah. We have time for your kind. ","Abuse"
"train_twi_02103","I no watch you before like e go pain me waa. Tweaa","Abuse"
"train_twi_02104","Ofui..aboaba..mey3den loose😂😂😂gyimi gyimi..😂😂😂","Abuse"
"train_twi_02105","Eii....you dey Gh dey crush on him and you're comparing your bf to him.....wagyimi oo!","Abuse"
"train_twi_02106","It's your useless ashwawo mother that behaves like a dog. Kramanba gyimifo kurasinii aboaaa. Peasant looking crap. Kwasia the Mahama you are campaigning for nu we no see ein govt. Adweeeba","Abuse"
"train_twi_02107","Yaa Pono ne Nkuraasesɛm rap what is this??","Abuse"
"train_twi_02108","people are educated until it is time for them to play footsolja n defend their political interests then you go see some sick levels of mbɛlɛdze na gyimisɛm","Abuse"
"train_twi_02109","You see azaa nkoaa they must all be arrested.    Hearts of Oak Asante Kotoko  King Paluta","Abuse"
"train_twi_02110","😂😂😂😂 u no hear fantefo) agyimi before???","Abuse"
"train_twi_02111","Bel cola over hollandia is where i draw the line…be serious ma guy…enfa ohia enka nsem hunu 😂😂","Abuse"
"train_twi_02112","Woho Tantan s3 fe3 (vomit) how can u generalize the whole Asantefo) with this useless tweet ","Abuse"
"train_twi_02113","Afei na ""ɔse deɛn""... Ɔse wo tiri so ne wapampa so 🤣🤣🤣🤣#daterush","Abuse"
"train_twi_02114","Chris Hughton no wabon papapapapapapa","Abuse"
"train_twi_02115","Gyimisɛm saa aaah Ghana media","Abuse"
"train_twi_02116","Not seeing enough news coverage over Bouba Diop’s death anaa )no de3 )ny3 nipa anaa? 👀","Abuse"
"train_twi_02117","Ne ho koraa nny3 f3😂😂😂","Abuse"
"train_twi_02118","Choose a proper Godfather!  Kohwini Wei ","Abuse"
"train_twi_02119","Why are most ghanaian parents so anti-alatafuo😭😭😭","Normal"
"train_twi_02120","Wo yɛ kuraseniii ruff. Do you decide what the club shd post? Aboa tarrrrrrr","Abuse"
"train_twi_02121","Kowensani!""@NaaSeiNie: fufuo de3 3noaa ne alomo. FULL STOP!""","Abuse"
"train_twi_02122","Rodgers de3 wagyimi aammaa why he no sub allen rather ah. Lallana moome? Smh","Abuse"
"train_twi_02123","*Ye w) beebi k) entsi yenny3 sei mber3 mma kasa hunu*","Abuse"
"train_twi_02124","Borga I beg u waa go reply. Check notification see the way I gv to ur mother and father. I beg reply fast fast then leat me finish you.......kramanba","Abuse"
"train_twi_02125","Isn't this a residential area? They sat there for a broni to clean their neighbourhood for them. Animguasefoɔ!","Abuse"
"train_twi_02126","Wabon dodoo..!! E no bi Obumodu kwasiaa..!! 😂😅 stonebwoy fans den b)n de3..!?? tweaaa..!!","Abuse"
"train_twi_02127","eth w'abon ah. some things are just basic","Abuse"
"train_twi_02128","Kwasia kwa! Hahahaha eni3 WMT oooo RT @YaahBerry: I don't want u to cry siaaa kwa adea kwabena kevin ede (cont)","Abuse"
"train_twi_02129","Koo Bibinii na nsuo gyae mu eh?","Hate"
"train_twi_02130","ghana politics deɛ gyimisɛm sei aaa","Abuse"
"train_twi_02131","Ɛnyɛ deɛ ehia ni. Take beat your rivals. Animguasefoɔ tweaaa","Abuse"
"train_twi_02132","mo deɛ mo nkuraasesɛm no a, mo de te kurom ha no w'ahu. agyimifoɔ! if you want to drag him tag me and see.onyɛ sorrmi","Abuse"
"train_twi_02133","My granny always say Fantefo) ne anumo)d3 tes3 bafan nw fam.","Hate"
"train_twi_02134","Nnipa awiey3 nny3 f3😅","Abuse"
"train_twi_02135","Fancy wo voice wei deɛ sasabonsam deɛ paaa ooo 😂 😂 😂","Abuse"
"train_twi_02136","Dude, you want to bleed more, abi🤣. )yarefo 🤣🤣🤣.  'Anum kankan'🤣","Abuse"
"train_twi_02137","woyale ong ??","Abuse"
"train_twi_02138","Woy3 Kwasia....ur whole familia is Full of kwasias. Kwasiapanyin. Aboababababababa. Aponkyeba. Ofui....okusie. odwan. Foolish man. Another Kwasia x1,000,000,000.","Abuse"
"train_twi_02139","You think you are beautiful? Apuuuu. Whoever is deceiving you must stop. Upon all the filter, masa, wo ho nny3 f3. Just after your election, you now have a blue badge. K)da","Abuse"
"train_twi_02140","Na is it true?🙄😂 Otorofo. Love story wei di3 boi3","Abuse"
"train_twi_02141","woho fon sɛ borla so,  kwasia","Abuse"
"train_twi_02142","I like u music but u no get sense koraa, wahu wo gyimie... when u support the wrong, ur repaid with wrong","Abuse"
"train_twi_02143","You called Richard ofori ofui, now you bring this rubbish out trying to play the good card! Woyale!! Wo ti tis3 pan asi wati. Don’t tell us what to do after disrespecting players","Abuse"
"train_twi_02144","Animguasefoɔ mmienu","Abuse"
"train_twi_02145","Motromodwo Christian. Insulting people with their disability. saying on UTV  ""I am from the street and I can go back there with you"" meaning he can descend in the gutters forgetting when u're in Christ u are ""NEW"". This is what Christianity has bn reduced to","Abuse"
"train_twi_02146","Lol wo life nny3 f3 wo😃","Abuse"
"train_twi_02147","NDC NE gyimie. Wat is more disrespectful than to take away his legacies by his own people. His name wiped off UGMC, Ridge hospital, kotokroba market etc. You got the guts to talk of disrespect? Mmoa","Abuse"
"train_twi_02148","Woy3 kwasea! Wonitw3m kankan s3 w’anum! Odwan talk about your village chief! Ask Mahama the help he provided during their IMF negotiations? You think everything is for social media or he does things to please you? Wab)dam! Stop fooling around","Abuse"
"train_twi_02149","See Addo D 😂😂😂, as if them lay am in state . 
President se me ho nny3 f3 . Ei","Abuse"
"train_twi_02150","The thing be say the masses be jons so when someone gets few numbers from give aways and trashing celebs then he or she is seen as an elite yet intellectually wabon","Abuse"
"train_twi_02151","Kurasini. Bonsam.","Abuse"
"train_twi_02152","Bbn fans ni gyimie 🤣🤣🤣🤣E dey pain you 🤣🤣🤣🤣🤣🤣Gyimie paaaa nieee","Abuse"
"train_twi_02153","This guy as communications director of NPP paaa dier,tweaa kai. The report was prepared in 2021 and in the said report, efforts were made to remedy the situation and in 2023, you want journalist to carry cameras to kyebi to verify what? Anokwa paaa","Abuse"
"train_twi_02154","Don't mind him, opanin Kohwinii, kontomponi, pathological liar of a driver's mate. God is watching your every step😏","Abuse"
"train_twi_02155","Siaman. ""The evil that men do, lives after them""","Abuse"
"train_twi_02156","Reason why Sark won't come to your station. Nkuraasesɛm, anka mo deɛ entertainment fa mo hon bɛn? Is it not politics you're good at?","Abuse"
"train_twi_02157","Meyɛ Abɔdeɛ Foforɔ.... Mempɛ Gyimisɛm...‼️","Abuse"
"train_twi_02158","One funny thing about you is that you can’t handle banter yet you always create one.  Siato","Abuse"
"train_twi_02159","Oh but girl no ne ho nny3 f3 saa wey she dey move to people left right center 🤣🤣","Abuse"
"train_twi_02160","So Cleverly rejected an offer from Villa? Wagyimi paaaa","Abuse"
"train_twi_02161","ƆbaaHemaa pɛ nkuraasesɛm, I'm tryna take you out of it Wo Ex n'ano sɛ ntaabodan, ɛno koraa na wofe 😭🤣🤣🤣","Abuse"
"train_twi_02162","Wabon. What makes you think Jude wouldn't have gotten same hype at City or Liverpool?","Abuse"
"train_twi_02163","Chale🤣🤣🤣 gyimisɛm nkoa na aka sa nkɔrofo no","Abuse"
"train_twi_02164","herh but Fiorentina omo agyimi paa o so why them no start the pressure from 60th min ?? mmoa you take 6mins play 4 corners hmm now aka 2 how you go do am??😒","Abuse"
"train_twi_02165","Nkwasiafoc mo te aburokyire hc siisiiaaa 3reka vote for Bawumia for change. Nkwasiafoc cman no anka 3b3y3 yie a anka moadwene akchy3 obi man so??","Abuse"
"train_twi_02166","Koo bibinii 🤣🤣🤣 wei y3 de develope nation","Hate"
"train_twi_02167","3ny3 Laliga teams na agyimi a anka Hansi Flick y3 coach","Abuse"
"train_twi_02168","Public wonitweasidi.. Kwasia, were we not here when they picked a someone in similar style here which took the likes of hon Ablakwa and Sammy gyamfi before the person was released?  Aboataaa","Abuse"
"train_twi_02169","LinkedIn in too you people want hack? Ah moagyimi saa?😂🤣😭","Abuse"
"train_twi_02170","Mo sos) nkwasiasem wor krom ha paa o😂","Abuse"
"train_twi_02171","Akwadaa ketewa wo bc ball aa peg nkoaa wagyimi 😭😂😂😂","Abuse"
"train_twi_02172","“Napo wabodam!” Captain Smart f!res Dr Matthew Opoku Prempeh for his utterances about Dr Kwame Nkrumah yesterday at his unveiling as the running mate for Dr Bawumia. Captain vex this morning o herh","Abuse"
"train_twi_02173","I will always say Portfolio will always be ahead of Obolo tui with no sense Dj Slim in terms of everything. Fanbase aside, he nailed it with his submissions on matter arising of Shatta Wale and Stonebwoy. Not what  @Kwamedadziegh  so called journalist is doing.","Hate"
"train_twi_02174","This guy is so calm on the tl but one on one de3 he displays with choreography 😂😂 gyimi. Master brewer come and claim your sub.","Abuse"
"train_twi_02175","No matter how you’re being scammed  How on earth you go believe something like this? And go to the extent of having sex with a rubber, wabodam? Ah","Abuse"
"train_twi_02176","come tap ma ref inside den do video without showing me you go see saa mon nsem hunu nu...","Abuse"
"train_twi_02177","Not available in your wo tri so ne wapampa so.","Abuse"
"train_twi_02178","Me when I notice someone is wearing Abokyi 😂","Abuse"
"train_twi_02179","I've not cringed this much is such a short time. This whole brand is shrouded in nkuraasesɛm. From choice of influencers to the official app.","Abuse"
"train_twi_02180","fa woni ne wosi mmoa no gye musuo aboaabi ba!! ashawo ba gyimiifuo.  kramanba wooo!! ","Abuse"
"train_twi_02181","but wakye seller say the gob3 no don so make he finish the soup, but sheldon bor wey he carry ein books plus de tweets go kalyjay hse na Dampare dey search fufufunu so sey dem go eat de banku plus rice water, but shata win tummy dey run am ","Abuse"
"train_twi_02182","Gob3 65cedis Aden palm oil no was it extracted from the third heavens. Gya ma woyale.","Abuse"
"train_twi_02183","Fine boy na w'anum bɔn saa no?","Abuse"
"train_twi_02184","Sesei deɛ moobɛdi fufufunu kroaa gye mo twa ba.","Abuse"
"train_twi_02185","🤣🤣🤣🤣🤣his nickname is tugyimi","Abuse"
"train_twi_02186","Huuuu anum kankan afuom kontomire fanbase aka mattess Ramoshua 🤣🤣","Abuse"
"train_twi_02187","Saa nkurases3m wei na 3ma obiara ani sà  Asantefo) no oo. You comment was needless. Wei","Hate"
"train_twi_02188","From taxation to production...?
Aboa tugyimi...","Abuse"
"train_twi_02189","Still Jordan Ayew shaa pass. Dem sheda mek e play that penalty. We all know! Tweaa","Abuse"
"train_twi_02190","A SIAwoman is always a SuperWoman, so chose wisely!❤️💛💙","Abuse"
"train_twi_02191","Our tax monies make them live so comfortable that they don't even realize we pay them - na omo asan aka nsɛmfo akyerɛ yɛn 😭🤦🏾‍♂️ Hmmm ɛbɛfa","Abuse"
"train_twi_02192","Oho enti you to train paa na you are fighting with your husband. Awurade abodamfo gu america","Abuse"
"train_twi_02193","Wo girl ""ti awu aa wose"" most girls are not creative.....Masa change ur girl 😂","Abuse"
"train_twi_02194","Declan Rice’s performance today is tugyimi","Abuse"
"train_twi_02195","Call your tuutuunii brothers and sisters and wish them well","Abuse"
"train_twi_02196","Lil wyn eh.. He fool pass santo, judas, funny face, agya koo dems all put together oh... Wagyimi ankasa.. Ei awurade..","Abuse"
"train_twi_02197","Ah hia ne kasa hunu dier,anka wow) 5000gh aa y3 de t) mpaboa aa anka wo nie??","Abuse"
"train_twi_02198","Gyimie anor dey house sm check location for snap 😹😹😹","Abuse"
"train_twi_02199","He shaaa like Nzemafo) kubé","Hate"
"train_twi_02200","10 minutes? He won't reach for your bra or zipper ? Aden enka wagyimi?","Abuse"
"train_twi_02201","Asantefo) ho ahi oo charley. 🤣🤣🤣🤣","Hate"
"train_twi_02202","You go goo inside na gyimie ni hook up na )y3 🤣🤣","Abuse"
"train_twi_02203","Hw3 nkwasiasem bi 😒 that Telecel company de3 ei","Abuse"
"train_twi_02204","ssshhhh TYPO★massa stop dat na wo ti ewu","Abuse"
"train_twi_02205","Aing. Upon all da blows jux 4-3? Abodamfo) RT @Mr_Scarvy : Cheating nkoaa RT selormfromGH:","Abuse"
"train_twi_02206","Seek for their guidance na Wabon tooo much. ","Abuse"
"train_twi_02207","“I schooled in America” 🤡 so did most ghanaian politicians lol, schooling there didn’t change your kurasini mentality?","Abuse"
"train_twi_02208","Temeke High School Visit to Ophanage Center earlier today at Kurasini Dar es Salaam.","Abuse"
"train_twi_02209","Moreover the views are 1.5K not 1M..wabon dodo","Abuse"
"train_twi_02210","Despite the many challenges, Ghana is better than many African countries 
 - Prince David Osei  That nigga and Tugyimi no difference","Hate"
"train_twi_02211","Just pay ur money……..”from 150 cedis to 500 cedis is just pay ur money” woyale","Abuse"
"train_twi_02212","Mmoa mo fr3 moho influencers go in for money after that u tell us s3 you're fighting for the youth. You're fighting for Momaame twemmmm!!!! Mpreko mma.. ","Abuse"
"train_twi_02213","12am?? Nsem hunu s3 to carry on legacy.","Abuse"
"train_twi_02214","Herh Gbawe Ken Block! Woyale","Abuse"
"train_twi_02215","Go back and read on the deal before you comment young man don’t let hypocrisy take you to your grave. You open your mouth and talk as if you’re on chamber pot. Kramanba tses3 wo","Abuse"
"train_twi_02216","Wanim plus filter but still nny3 f3","Abuse"
"train_twi_02217","Mese bibinii ny3 nipa oo","Hate"
"train_twi_02218","Sia. Go and buy him na moagyimi kraa too much","Abuse"
"train_twi_02219","That is the reason why you are sitting at home. Your f00lishness is nauseating. The f00ls are too many in Ghana. Gyimie foɔ dei","Abuse"
"train_twi_02220","Mate s3 3nn3 y3 kowensani bi birthday. 3y3 wo a?? @THE_AMPONSA","Abuse"
"train_twi_02221","We will choose him over a liar because otorofo biaa y3 kronfo).  Said by Miracle Aboagye","Abuse"
"train_twi_02222",")Tweaa","Abuse"
"train_twi_02223","Wo b3di me sika wabodam 😂😂😂😂😂😂😂😂","Abuse"
"train_twi_02224","Charle. Gyae mb3l3di nu  Fa wo gyimie nu fri ha k)  Wo ho fi watse!","Abuse"
"train_twi_02225","U mpo u see ur self as human...hw3 n3 gyimie bi","Abuse"
"train_twi_02226","Ghana has grown pass party manifestos. Manifestos of political parties are full of deceit, short-lived policies, propaganda informations, atr), azaa ne ak)whiesem nkoaa.","Abuse"
"train_twi_02227","Asantefo) ne kwahufo) p3 ayie sen ayefor)...","Hate"
"train_twi_02228","Ah wait oo, suarez 11th assist? Why? Wagyimi anaa? The goals all turn assists. Bastard","Abuse"
"train_twi_02229","Been on this app for like 5 to 6 years and no lady has ever crushed on me. Ah ad3n me ho nny3 f3 anaa? Or you people think I’m taken? 😉","Abuse"
"train_twi_02230","Y'all never fail to prove me wrong.. Chale, Alatafuo dɔ Ghanafuɔ paaa.. they can't go a single day w/o bringing us up 🌚","Normal"
"train_twi_02231","Mo de3 bibiaa nny3 mo f3 🤣🤣🤣","Normal"
"train_twi_02232","Mi Fans no b3 Multiply Omo y3 s3 Tugyimi 🤍. what came to mind after watching this","Abuse"
"train_twi_02233","Wo ho s33 w)ma wai siaaa kwa 😂😂","Abuse"
"train_twi_02234","It was such a pleasure to watch the kids at kurasini enjoy themselves this has been the greatest part of my jubilee thks Chaba ur the best","Abuse"
"train_twi_02235","Wodie3 gyimie diirr33 eeeiii , reason like a natural thing wai","Abuse"
"train_twi_02236","Free shs foc de3 gyimie sei aaa, ntete3 papa biaa nnim","Abuse"
"train_twi_02237","Enti mongyae gyimii no😂😂 animguasefoɔ!!😂 it took About 6clubs to go out Before you got to the top but you wont keep mute","Abuse"
"train_twi_02238","Ask your dirty ashawo mother. Wo ho fi","Abuse"
"train_twi_02239","Andrew be Kurasini paaa","Abuse"
"train_twi_02240","If you wanna campaign for your party campaign for them and stop tweeting nonsense. Whats going on here. Media adane mo nkwasiafoc no .","Abuse"
"train_twi_02241","Obaa anim bawee S3 3ser3 so bankye a adi b3y3 5 years🔥🔥🔥","Abuse"
"train_twi_02242","Wagyimi is not considered an insult anymore ""@Priscie_Twyla: Usually I don't know if I should cry or laugh when someone tells me ""ah wagyimi","Abuse"
"train_twi_02243","it is a massive victory for wotriso ne wapampa so","Abuse"
"train_twi_02244","You still have the guts to talk. I wonder the kind of audience you've in Kumasi. Woho fon S3 kankani. Are not ashamed to have banter with me. Which of your colleagues this on social media if not nincompoo like you. Your useless parents might be disappointed in u..siaman","Abuse"
"train_twi_02245","abond3 fuo nyinaa y3n enterpee nie 😂 😂","Abuse"
"train_twi_02246","Those of you who have KILLed your PAPA's for Benz are you going to wish the Car or the money.. afei wahu s3 wagyimi paaa?","Abuse"
"train_twi_02247","Ɛnyɛ bayifoɔ nkoaa ne deɛ ɔtu anadwo o, yei nom nyinaa ka bayie no ho.","Abuse"
"train_twi_02248","New year,old me..nothing has and will change😂😂.You want cut me off??? come take scissors ✂ 😂😂...nkwasiasem","Abuse"
"train_twi_02249","Nyansa biaa nnim Why shout for help when it’s rubbish you’re carrying.","Abuse"
"train_twi_02250","She be patron saint of kosorokobo girls","Abuse"
"train_twi_02251","Ey3 nkwasiasem na woka no ","Abuse"
"train_twi_02252","Abodamfo nkwaaa","Abuse"
"train_twi_02253","Woho fon s3 I STOP 😂","Abuse"
"train_twi_02254","Them burst apakye ein mouth🤣🤣🤣","Abuse"
"train_twi_02255","it’s too early for the nkwasiasem ","Abuse"
"train_twi_02256","U this guy kraa I don't know whether u be frafrani or what.","Hate"
"train_twi_02257","If I no make them kwashee you in December make pono ein first born be apakye.","Hate"
"train_twi_02258","Ayigbefo) Ne nam. Oh daabi. Beyie nkoaa 😂😂","Hate"
"train_twi_02259","𝐇𝐞 𝐝𝐞𝐲 𝐦𝐚 𝐟𝐫𝐨𝐧𝐭 𝐢𝐠𝐨 𝐬𝐨𝐮𝐧𝐝 𝐚𝐦 𝐭𝐡𝐞𝐫𝐞 𝐧𝐨𝐫𝐫 𝐬𝐢𝐚 𝐦𝐚𝐧","Abuse"
"train_twi_02260","They were suppose to triple abused hm... Is it by force to have a house in ur constituency b4 u can be an MP? Gyimisɛm sei a","Abuse"
"train_twi_02261","Ah na wagyimi anaa,he's looking like rags s3n??...3yaa hunu kasa wai","Abuse"
"train_twi_02262","This sasabonsam player is an idiot. What was that?","Abuse"
"train_twi_02263","When you said shatta w'asa ruff 🤣🤣🤣🤣 I laff die","Abuse"
"train_twi_02264","pepefo) ne noise making de3...","Hate"
"train_twi_02265","He shud go find work cuz dem no go employ him. Azaa nkoaa","Abuse"
"train_twi_02266","Everyday gyimiee saaa...make he sleep der this evening aboataaa","Abuse"
"train_twi_02267","You people should come and listen. This is why i said Chris Hughton is clueless. Wabon","Abuse"
"train_twi_02268","You go wotiriso ne wapampaso😂😂😂😂","Abuse"
"train_twi_02269","Ayigbefoɔ ne gyimii deɛ.","Hate"
"train_twi_02270","Akoa ho nny3 f3 but more fire 🔥","Abuse"
"train_twi_02271","Abrɔ Ne Bayie Mɛtoa So Ɔkɔmfoɔ Se Kɔɔ","Abuse"
"train_twi_02272","Biggest wotiri so be wapampa so","Abuse"
"train_twi_02273","You ankasa we for put sense for your head inside give you cuz you nuh get sense. Everything biaa you dey talk bi gyimie","Abuse"
"train_twi_02274","the statement ""i keep my head to the sky"" doesn't apply to 'november heads' AKA tikelenkele","Abuse"
"train_twi_02275","you see o. ebe gyimie","Abuse"
"train_twi_02276","Ashawo nii baa, woho kankan s3 pr3ko dan mu,  tuutuu ni baa. See ur shapeless body f00ling.  Wanim tantan s3 wo maame gyimifour no 🤣","Abuse"
"train_twi_02277","Obaa ho bawee bi a ɔde pɛ correct diamond","Abuse"
"train_twi_02278","Voldy liked too much drama. Kasa hunu ne ahantan kwa. Ah.","Abuse"
"train_twi_02279","See eer ashawo de3 nny3 b)ne oo.. what's the difference. Moagyimi toooo much","Abuse"
"train_twi_02280","Most of our journos deɛ tweaa, they can challenge mpo","Abuse"
"train_twi_02281","Abodamfo) cloth Dey cost 💲 now paoooo 😂😂😂😂","Abuse"
"train_twi_02282","I just lied to some girl that I'm an apakye. Now she's stopped replying my whatsapp messages. Smh","Hate"
"train_twi_02283","Wo maame kwasia aa ode be awo wo Tuutuunii ba 😂😂😂","Abuse"
"train_twi_02284","Someone’s wife and you’re asking for advice. Siato  Would you be happy if it’s done to you?","Abuse"
"train_twi_02285","Papa panyin na wagyimi sei? Kasa fii wei y3 ka?","Abuse"
"train_twi_02286","Fa Wo gyimie no fi ri ho kor ! Tell your Bawumia to face the media first. Hypocrite and bootlicker","Abuse"
"train_twi_02287","Met) mpaboa 300gh kraa m3 post Siasem akwaakwa","Abuse"
"train_twi_02288","Ohianiba kwasiapanin, wanin s3 funu wai","Abuse"
"train_twi_02289","As for you Dennis Miracles di333 wabon dodo....oh lest I forgot your 25k salary is making wake up to write trash. Who cares about lies told by JM?","Abuse"
"train_twi_02290","Na Kwame Alhaji no wagyimi anaa😂😂😊 Wendy Shay Taya for this industry inside 😂😂😂","Abuse"
"train_twi_02291","He’s a Muslim and everyone knows what it means when they(Muslims) describe one as a “pig”. He’s an idiot paaa. If he’s got even one of these guys in his family sef, won’t he be happy! Nantwieba, Gyimii","Abuse"
"train_twi_02292","Wo yɛ aboa Me nto sɛbi","Abuse"
"train_twi_02293","Kwasia nto as Dey born u e bi so u Dey till now? Watch your papa e face for house n answer yourself gyimie","Abuse"
"train_twi_02294","Azaa nkoaa see how you Dey talk like Peter for twi Jesus movie 🤣","Abuse"
"train_twi_02295","Look, we need to sell Regina Titi-Ofei na wagyimi dodo.","Abuse"
"train_twi_02296","Wey school you go wabon tu","Abuse"
"train_twi_02297","My guy shut up over there. Wabon forking","Abuse"
"train_twi_02298","Fior for, wopre. Ohianiba  with attitude","Abuse"
"train_twi_02299","This Tweaa twea thing is getting on my nerves.  Everything Tweaa Tweaa.. Are you Ok ??","Abuse"
"train_twi_02300","Can’t two good mixtapes/albums co-exist? Why does it always have to be a competition.Moagyimi gyimi anaa?","Abuse"
"train_twi_02301","Tell him S3 wabodam 😂😂😂😂","Abuse"
"train_twi_02302","Moagyimi saaaaa Aden. People should always die before you do the right thing why?","Abuse"
"train_twi_02303","The Cathedral di333 we go build am .... make the bayifo) and sasabonsam all lef Ghana .... Nyame na eshw3 nipa eny3 Police 😂😂😂 ","Abuse"
"train_twi_02304","You ankasa ebi this Adey expect from you…siaman","Abuse"
"train_twi_02305","Zongo Twitter we no get time. We dey do abokyi for roadside ","Hate"
"train_twi_02306","Wilshere de3 wagyimi agyimi agyimi agyimi agyimi agyimi","Abuse"
"train_twi_02307","Wonitwaaaaaaaasidi kramanba! Why are you still living in America ?...Until our useless leaders found jobs for the unemployed youths...We are betting till we die...","Abuse"
"train_twi_02308","Beatrice Annan de3 s3 wagyimi.  Obaa mu tugyimi","Abuse"
"train_twi_02309","He is just an idiot who deserves whatever the women serve him. Kwasia like that. Wagyimi paa","Abuse"
"train_twi_02310","😂😂😂😂😂 )se Satan he be kurasini sef 😂😂","Abuse"
"train_twi_02311","Says an ugly dirty fan of shattawale that is under Stonebwoy page disrespecting him because you claim that he shouldn't tag his wife. kwasia,aboafunu,gyimifuo. Toilet eater","Abuse"
"train_twi_02312","So those championing for John mahama to come back are they stupid or something? Aah!! I just don't understand it🤦🥱. What kind of foolishness is that? Chaaai!!!.  Gyimie adwuma sei de3 3nny3. Kowensani kuronfuo Wei???!","Abuse"
"train_twi_02313","So is the video doctored? Or I should refer to the dictionary before I can understand what he meant better? Woyale ong😂😂😂","Abuse"
"train_twi_02314","Sɛ Frafrani nya wo na wɔnku wo a, hwɛ ne ba ani ase.","Hate"
"train_twi_02315","Apakye wey get Sense pass somebody wey get correct legs so follow who know road Aboa 💔😹","Abuse"
"train_twi_02316","Lyk u go hear ntafo). But u see how useless Akuffo can be","Hate"
"train_twi_02317","The breast on your avi evi sef fetch you 49000k Sef rest 😂🤣😂🤣 Siato","Abuse"
"train_twi_02318","Ɔboa,he knows the Ga Mantse will not be a puppet and he's a very strict personality, so he wants to hype him so that the king will not blast him .. azaã nkoaa","Abuse"
"train_twi_02319","Sportybet do all. This 2UP feature dey help waa.  Like sasabonsam team dey cast my slip bbe that.","Abuse"
"train_twi_02320","Obaa paa na wo nantin bawee na Usain Bolt nantin kraa te s3n","Abuse"
"train_twi_02321","The man behind Dumsor, wabon rof","Abuse"
"train_twi_02322","😂😂😂😂😂 ""eloquent stupidity"" Kyeres3 naanu hwam nanso nyansa ah y3fr3 no nyansa de baako mpo nni mu😩😭","Abuse"
"train_twi_02323","3y3 azaa nkoaa 😂. NDC for you","Abuse"
"train_twi_02324","Wo maame tw3 10million. Kwasiaa,woho fon, what are you doing for your country","Abuse"
"train_twi_02325","Me wɔ baako wɔ ashiaman kramoni a ɔde ewura ama.","Normal"
"train_twi_02326","Moyɛ moho bi wɔ Krotia abonten so! 
@ChelseaFC Animguasefoɔ","Abuse"
"train_twi_02327","I wish they'd organize a nationwide mental screening exercise cos abodamfo adorso w0 krom ha.","Abuse"
"train_twi_02328","Bcos wonti brofu. Kurasini "" @gHboy_Quincy : I hate poems....Its jux not me""","Abuse"
"train_twi_02329"," NPP has slapped a 20% luxury tax on that same sanitary pad yet you come on twitter and tweet ""they're all the same"". They're not. Wo ti ewu","Abuse"
"train_twi_02330","Ɔse it entered....😂 Aboataaa","Abuse"
"train_twi_02331","Niggas dey troll am say ein shawty buy fake creed give am, nkwasiasem nkoaa whether fake or original the shawty really try.","Abuse"
"train_twi_02332","That kosorokobo face. Tueh","Abuse"
"train_twi_02333","Chewing fufou is nkwasiasem, I’m sorry https://t.co/r4EDmjxqOd","Abuse"
"train_twi_02334","Pray for wotrisu ni wapampa so","Abuse"
"train_twi_02335","Wo ho fi s3 borla. Ashawo ba","Abuse"
"train_twi_02336","Wudi sɛ wu triso ni wapampa so.  Wuunim nyansa baako sei.","Abuse"
"train_twi_02337","Tweaa Anka m3b) no dua😂😂😂.","Abuse"
"train_twi_02338","Tuutuunii dabrabanii..","Abuse"
"train_twi_02339","Video no nny3 f3. Let’s be serious ahhh","Abuse"
"train_twi_02340","Nipa ho fon, enti susu fa woho hyehy3 nkrofo 🧏🏽‍♂️","Abuse"
"train_twi_02341","Support abond3?? He shaaaa way support again","Abuse"
"train_twi_02342","So you Dey beat your girlfriend ?? Herh na moagyimi saaaa eiii😂😂😂","Abuse"
"train_twi_02343","The Akyimfo in you is worrying","Hate"
"train_twi_02344","When Rev badu kobi said ""fante ladies are sometimes foolish"" the interpretor killed me with the translation... ""Fantefo) mmaa de3 wonnom agyimi kakra"" ahhhh...Charlie a weak ruff...man insult my mum n sister","Hate"
"train_twi_02345","Napo wo nnim nyansa","Abuse"
