text,label
thread nover shocked argument chris@@ tians meek kind dealing w force [EN:would] severely harm kill people biblical reje@@ ction school thought,0
mean ipob ipoc waiting stab@@ ility prior launch,0
breaking pres@@ ident muha@@ mmadu buhari cancels foreign trip fear deadly coron@@ avirus pandemic page reducing fake news nigeria,0
[EN:ask] teacher arne knows details,1
hey fellow chris@@ tians agree cthou [EN:shall] kill sixth comma@@ ndment nand also jesus said clove enemy pretty sure meant kill,0
"ghana girls , omo ye ahofe paa kye alatafuo emaaa [ emoji ]",0
omg u became pres@@ ident usa u even kill chris@@ tians bcus u love lord krishna nwhy u never talk atroc@@ ities kashmir,1
zoo blind ipob elohim us hide others zoo biafra light nothin hidden light never,1
seri@@ ously chris@@ tians arguing kill people well hell kill grampa gramma let start abortion pop ups every block diffe@@ rence either human life sacred none ppl,0
breaking news music legend kenny rogers dead,0
yes arne [EN:would] great idea check facts causing people undue alarm crises,0
please igbo children walkers ipob member,0
[EN:want] dead [EN:feel] law sickness [EN:get] nhow many polit@@ icians obey ordinary traffic rules nigeria nthey irresp@@ onsible nnow coron@@ avirus aso rock since days imagine,0
oh man still remember seeing box art gamestop first time years ago [EN:going] cwait arne,0
old cowa@@ rdice human [EN:see] please called leader senator even [EN:make] good speech leader us senator us nevery body join ipob family members nzoo nigeria really comfrim biggest joke,0
loool .. i grew immune to [EN:those] tikel@@ enkele jokes way back in primary '',1
stop nonsense justice almajiri,0
non reli@@ gious man toying stupid chris@@ tians,0
good north one adamu said almajiri trad@@ ition deal,0
yet go report killing kalu members,0
almajiri children eligible voting islamic northern nigeria xac age limits,0
[EN:must] say prin@@ ciple checks balances rule law dead nigeria nis governor cuban weed,0
bases made findings publish media houses zoo called nigeria evil keep colle@@ cting bribe sideline truth [EN:ask] cabals aso rock provide jubril imp,1
mind wants become vice pres @ @ ident zoolo @ @ gical republic called nigeria zoo,1
nigeria zoo gove@@ rnmen without leaders instr@@ ucted wardc@@ lerks [EN:give] recodes hospital atendees covit even acci@@ dents recoded coron@@ avirus lies contd,1
arne jacobsen dot stools stack back days mix match,0
defin@@ itely fishy sure german mean altern@@ atives heineken beer example,0
lol sure buhari say pulse fake news [ en : [EN:like] ] amp,1
people told go home appre@@ ciate made heavy inves@@ tments dead gover@@ nment takes posse@@ ssion property go home develope home biafra support freedom listen mnk ipob god bless biafra,0
fuck india,0
please [EN:take] zoo presi@@ dency go away biafrans [EN:need] zoo presi@@ dency [EN:want] freedom animals living zoo called nigeria,1
fight rather [EN:make] world [EN:know] biafrans word choice totally compl@@ etely wrong one google register nigeria zoo google accepted tru,1
chhoti madam kya chal ra hai aapke chote say dimag haan chhoti madam [EN:like],0
defender decade nagain diff@@ icult one three outst@@ anding conte@@ nders nvirgil van dijk daniel agger john arne riise nfor winner nvirgil van dijk,0
body thinking one way zoo called created british gover@@ nment personal interest one way progress mental problem needs urgent medical atte@@ ntion,1
dire@@ ctive north korea kill chris@@ tians,0
india becoming terror nburnt churches homes killed chris@@ tians ndest@@ royed babri mosque kill ed muslims gujrat ndest@@ rpyed golden temple killed sikhs delhi nkilling kashmiri muslims years killed muslims,1
nig terr@@ orist gover@@ nment distri@@ buting trained jihadist terr@@ orist east waiting command,1
ipob coun@@ tries still counting headqu@@ arters sun,0
fulani almajiri janj @ @ aweed kill country,1
what 's all [EN:these] 'apakye ' tweets . is n't funny anymore . smh .,1
abba kyari germany talk gover@@ nment nigeria stable power supply probably cont@@ raced covid nige@@ rians happy wishing dead nthese people jubil@@ ating dasuki release despite crimes humanity,0
journ@@ alism hideous pathetic [EN:used] dumped figa told go forge school cert result figa told nass assembly members inves@@ tigate kind biafraud journ@@ alism u practic,0
worry guy okay pele njust [EN:know] contrary ipob fake news making rounds,0
hard chris@@ tians real life stupid tbh,0
u nigeria oya half dead,1
[EN:ask],0
gone days everyonee zoo callad nigeria saying none business today everyone business,1
lawmaker argued far jesus christ conc @ @ erned american chris @ @ tians right ckill males support abortion sex marriage comm @ @ unism long st [ en : [EN:give] ] infidels oppor @ @ tunity renounce heresies,1
man fake buhari marriage video arrested dss,0
dstop spewing balde@@ rdash [EN:need] urgent madness cure jonathan sibling blasts ipob leader kanu,0
herh smada [EN:but] w ’ asa gidigidi o . nnwom wei paa efa “ where [EN:the] azul ” ho ben ?,1
hw3 ubaa honam bawee s3 amanee,1
bawumia deɛ asɛ ɔyɛ gyimi gyimi . ne kasa koraa nyɛ ..,1
please job nigeria part world [EN:ask] qualif@@ ication almajiri educ@@ ation added adva@@ ntage,0
maybe among minority benef @ @ iting loots [ en : [EN:think] ] cool pity northern crim @ @ inals almajiri brothers homeless avan isolate north puur buy hand sanit @ @ izers yet [ en : [EN:want] ] us pity elitist crim @ @ inals,1
quickly yhu forgot check great scholar islam nigeria almajiri system jahilci bayyi ba,0
chris@@ tians worst earth penny humanity service heart nwith sake god mercy kill ap soon spread states amp damage done,0
[EN:come] south thought lock nwe [EN:need] [EN:ask] sneaking around nanambra refused entry almajiri disg@@ uised press nwatch,0
shows even almajiri schools london still remain almajiri,0
stupid worry zoo called soon fall man chukwu okike abiama god also [EN:use] restore country called hands wicked,1
summoned courage mention true son soil assure u biafra [EN:come] [EN:shall] develop biafra local one attain reaso@@ nable human deve,0
zoo called nigeria useless hopeless irrede @ @ emable,1
told brother living zoo even flinch someone really cares las las even [EN:seem] conc@@ erned said live nigeria,1
fish also symbol christ chris@@ tians chris@@ tians fish cars [EN:think] calling kill,0
simon ekpa watch back targeted ipob haters enemies biafra nnamdi kanu ar planning dislodge nd [EN:make] enemy ipob,0
bloodie lie people almajiri,0
dear please save almajiri child corona virus order closure schools send home whenever one almajiri affected thousand people [EN:might] affected,0
kwasia biaaa den e [EN:get] chance dey talk gyimisɛm,1
nigeriaa dead even [ en : [EN:get] ] better paying [ en : [EN:work] ] nah wahala nigeria xac still far kingdom moving forward keep moving backward ever weep xac,1
arne sorenson forgoing salary wanted cry last year great ceo marriott spent billion buy back stock share last week stock wasted billions pay fired jail wo,0
people hear@@ tless foolish god sake got angry whole thing thought treated way igbo living yoruba envir@@ onment hate people [EN:use] ethn@@ icity,0
"wagyimi saa , sia ba what [ en : [EN:were] ] they doing throu @ @ ghout [ en : [EN:the] ] eight years",1
gove@@ rnors close almajiri schools nall alma@@ jirai sent respe@@ ctive states handover parents nany body operates almajiri school arrested nany parent whose kid caught street begging also arrested,0
ipob gained indep@@ endent love bro,0
bye bye perc @ @ eived bastards almajiri system north timee flood east west backup nepot @ @ istic nigeria federal consti @ @ tution,1
desive gullible weak dumb nige@@ rians simple logic behind common sense non ipob fighting true interest people freedom total general freedom better life living equality equity peace unity dive@@ rsity,0
[EN:would] [EN:get] kdwn radio show set front race book counter crowd [EN:could] sit race book pm pt arne k lang lottery line football openers sunday night wrapped late early,0
one animal monkeys amp bamboos power zoo amp called nigaria half animal amp half human called thief oshio @ @ mhole one looter criminal killer thief nigeria ugly monkay oshio @ @ mhole talking imagine,1
us country world respect rule law believe much jugle justice diffe@@ rence btwn isis us kill retal@@ iation killing chris@@ tians nigeria iswap retal@@ iation killing leader,1
said corona nigeria advance team main one coming behind [EN:make] sure die figa owns dead body,0
ur twi writing de3 as3 dagaate kasa,1
pres@@ ident ceo marriott intl inc arne sorenson made total compen@@ sation total received salary received bonus received stock options awarded stock,0
strange amp stupid invaders consider original amp stakeh@@ olders hindus enemies amp [EN:must] under@@ stand clearly,0
animgu@@ asefoɔ team ... aduro nkoaa na mo nim tu ... kai ! ! !,1
submi@@ ssion go long way help actua@@ lizing agenda ipob god bless mnk ipob members home abroad,0
stupid fucking black chris @ @ tians worst pretend liberals kanye,1
conf@@ irmed twitter almajiri sure,0
chris @ @ tians [ en : [EN:going] ] kill people,1
list exists solely [EN:call] john arne riise shit,0
who takes [ en : [EN:this] ] boy serious ? aturufu nyinaa agya !,1
trying survive [EN:make] good dirty nasty unbeli@@ evable life@@ style gave us nand anywhere [EN:must] relent waver cause god redeemer,0
matter educated opinion interest aligned moment timee turn almajiri unapol @ @ ogatic bigots,1
influx almajiri south vigilant,0
mnk allowed rot fulani jail yards white bed sheet janj@@ aweed head yansh man iberibe igbere,1
love fake news yar adua paid [EN:could] finish jonathan neven saraki admit cutting budget buhari first term,0
wabon aa wose diff@@ icult to under@@ stand,1
orji uzor kalu traitor oppur@@ tunity mend ways joining nearest ipob family unit closest stop trea@@ chery serv@@ itude serving feudal northern nigeria sokoto cali@@ phate olig@@ archy,0
mazi nnamdi kanu leader indig@@ enous people biafra ipob sunday caut@@ ioned igbos [EN:going] church trav@@ eling amid scourge coron@@ avirus nread,0
despite covid evange@@ licals [EN:want] convert isolated braz@@ ilian tribes nit takes religion dange@@ rously fucking stupid nchri@@ stians course,0
ipob amp toilet paper agencies cont@@ inued delib@@ erate plan destroy bila@@ teral harmony foreign coun@@ tries first attempt failed nig feud nas wrongly reported circu@@ lated gullible minds arms seized nigeria customs service,0
sad situ@@ ation nation [EN:find] position first place concept almajiri even arise nation progr@@ essive goal driven people ready [EN:take] care family create one lagos xbd,0
thanks great leader mazi nnamdi kaun brave leader ipob worl@@ dwide fruit [EN:shall] us,0
dr dalene von delft arne von delft feat @ @ uring today sabc health talk inte @ @ rview dalene discuss personal tb exper @ @ ience nthey medical doctors co founders tb proof,1
living dog europe america better dead lion nigeria,1
[EN:going] northern states sepa@@ rated zoo fraud@@ ulent consti@@ tution adopt sharia law right eyes amp efulefu still shouting one nigeria indiv@@ isible nonsense unity,1
one boys tore cloth without roof [ en : [EN:like] ] refe @ @ rring got gist got weighed got put memory [ en : [EN:make] ] move one day got [ en : [EN:able] ],1
[EN:look] almajiri stupid,1
thought chris@@ tians supposed lie kill maybe stop prete@@ nding chri@@ stian trump lied much one believes,0
inky nort@@ hners almajiri show imco@@ mpent leaders level poverty looming,0
ipob never forgive forget,0
"oh , ka na ka biom . [ en : [EN:the] ] way edey bora me eerrr . kwasea s3 efie ne fie . if it 's not good cone eerrr . anantwie [ emoji ]",1
whole world [EN:know] aisha buhari wife late pres@@ ident buhari new pres@@ ident zoo country called nigeria watch,1
[EN:the] quotes dey rise pass tugyimi,1
[EN:must] ipob atleast estab@@ lished quota dont esta@@ blish poli@@ tical party [EN:see] choose idea ipob instead casti@@ gating mnk effort,0
people [ en : [EN:must] ] under @ @ stand savior deliver us fulani janj @ @ aweed amp ipob us viablee funct @ @ iuning amp incorr @ @ uptible nation return back home esta @ @ blish land [ en : [EN:need] ] heed dire @ @ ction,1
god people chris@@ tians wingnuts proclaim chris@@ tians respons@@ ibility kill muslims,0
prof [EN:would] surp@@ rised nige@@ rians deod@@ orize shekau gallant hero fought unjust polit@@ icians death read scoun@@ drels [EN:like] kyari abacha enough convince dead villains nigeria,0
normal level forget one sef wetin exactly buhari live people ridic@@ ulous fake news,0
christ [EN:may] died us chris@@ tians [EN:going] kill us,1
sis someone [EN:call] us global almajiri show nchai,0
god [EN:know] dead please [EN:come] thru hit nigeria words [EN:can] not describe xbe xbe,0
new orasi bridge linking imo anambra state aban@@ doned previous gover@@ nments comp@@ leted buhari yet users [EN:would] [EN:come] online rant buhari done anything evil ungra@@ teful biafraud baboons,0
bro let face even problem aware gon [EN:take] seri@@ ously imagine infected almajiri god grace man,0
[EN:must] some@@ thing sinister remotely orga@@ nised exodus noto@@ rious almajiri southern nigeria popul@@ ation vote exploi@@ tation group expired,0
"menya 200 kraa aa mema kojo wura papaye gye 1 pack , kasa hunu sei",1
igbos [EN:see] prepare first jump else hunger go kill people,0
kind chris@@ tians kill xad xad xad mind matter merc@@ hants,0
man arrested creating sharing fake video depi@@ cting buhari marriage,0
paid [ en : [EN:tell] ] truth ipob dead leader dead biafra dead,1
ghana deɛ yɛsosɔ nsɛmfo so rɔf,1
let inves@@ tigate issues ipob members prison many prison [EN:must] talk feeling negl@@ ected,0
when you [ en : [EN:take] ] your kurasini friend to ci gusta [ en : [EN:for] ] [ en : [EN:the] ] first time .,1
[EN:take] fucking shower,0
kill terr@@ orist scum refe@@ rring chris@@ tians says [EN:may] al lah kill another verse qur order fight chris@@ tians amp jews verse war,1
sane nigerian [EN:want] buhari dead county [EN:need] stable face chal@@ lenge squarely nwe happy stuck nigeria rn nby way becoming clown idiocy unve@@ iling intel@@ ligent honest,0
[EN:able] clone pres@@ ident trump cuz [EN:want] ever [EN:leave] office never ever ever ever ever bitchez,0
yes bro remember years old there@@ about one almajiri school opposite house kids brought age likes still recall cry bitterly seeing last sight,0
essen@@ tially trump prop@@ osing kill boomers chris@@ tians easter sunday coincid@@ entally voters also killing presi@@ dency one fell swoop saying,1
my town dat o [ emoji ] so wey place dem boss u nu ? tuutuu line or ...,1
telling us u tweeting nigeria u reading news nlol nmaybe u google [EN:get] news@@ paper articles almajiri deported states northern states,0
"chairman relax na wo nkura@@ asesɛm no , ɛnfa wo ko babiaa acting [EN:like] a village champion wo n't [EN:take] u nowhere",1
trueeee,0
christ dead [EN:may] free god [EN:want] us free [EN:tell] northern nigeria let us go biafra,0
stupid kafir chris @ @ tians blind truth treat respect disre @ @ spect islam [ en : [EN:like] ],1
hell u northern almajiri u mad sir let some@@ thing happen osibanjo u ple [EN:think] u monopoly violence bcos ple quiet nwo bring sign seal odeoshi radarada,1
ucc girls under 2.5 [ emoji ] obaa na ay3 bawee s3 metal ball,1
probably muslim let never [ en : [EN:get] ] away teac @ @ hings hate jews chris @ @ tians kill belief,1
vice presid@@ ential cand@@ idate anum kankan [ emoji ],1
claimed guys got guys produced buhari almajiri child marriage nis refer educ@@ ation social economic status nof purpose educ@@ ation social status reflex mindset guys [EN:can] not fixed,1
marriott ceo chair taking salary year groups [EN:make] cuts,0
aisha ia harlot presi@@ dency corr@@ upted zoo nigeria country shameful biog@@ raphy reviews life,1
ipob [EN:see] talk,0
enfa ohia nka nkwas@@ iasem [ emoji ],1
imagine giving exec@@ utive order prope@@ rties confi@@ scated accused corru@@ ption [EN:see] pdpigs party members running e u u america u k calling rule law small rivers st acting [EN:like] emperor,0
bottom line case happened years ago regar@@ dless nothing one typical chris@@ tians irrel@@ evant topics one,0
pity chris@@ tians kill year maybe finally [EN:come] back whence went,0
mosɔre a gyimisɛm nkoaaa . what is [EN:this],1
[ en : [EN:like] ] guys [ en : [EN:know] ] se let [ en : [EN:tell] ] guys one thing ipbo zoo called nigeria thing writer anything,1
behold sadistic soul fulani police commis @ @ sioner dalta state biafra land nso many biafrans killed evil man many still langu @ @ ishing many cells state nhere numbers hafiz mohammed inuwa [ en : [EN:call] ] under @ @ stand,1
succe @ @ ssful thanks @ @ giving end year ipob family south korea biafra [ en : [EN:must] ] restored nplease videos click channel,1
yesooo nwe mo,0
nigeria zoo zoo defin@@ itely south east zoo occupied apes monkeys donkeys,1
"shua @ @ lenge gawo nii akokora apakya abochie 2pieces martin koteboto [ en : [EN:the] ] scammer even orga @ @ nised a common maat n greet cos of gift n money , infact he 's broke as fuck , only mouth mouth dey do [ en : [EN:the] ] afuom anum kankan kont @ @ omire fanbase 🤣🤣🤣",1
“ wo ware ayigbeni na n ’ abusua mp3 was3m a w ) mb3ku wo sesia ”,1
biafra free zoo nigeria,0
ghan @ @ aians [ en : [EN:see] ] an inter @ @ racial couple [ en : [EN:and] ] their first thought is green card ei moagyimi oo [ emojii ],1
fuckin spich u doin u got almajiri album kheengz,1
tears xad xad xad xad asides foods@@ tuffs clothes school thinking dead painful sha anyways rat assoc@@ iation nigeria students saying thank,0
care russia hama revolt muslim broth @ @ erhood jihadist revolt insist suppo @ @ rting extre @ @ mists country people kill chris @ @ tians minor @ @ ities civilian,1
almajiri fulani north@@ erners nigeria exist nobody nigerian share money [EN:call] north arewa meyetti allah biafrans alert ship east inst@@ antly pay drivers [EN:take] back nigeria foot,1
u keep appe @ @ asing ideology u [ en : [EN:see] ] history repe @ @ ating dang @ @ erous ways time saw chris @ @ tians killed millions jews fanatic terr @ @ orist rss kill,1
alleged pres@@ ident buhari coughing venti@@ lator fake news lai moh briefing,0
divide nigeria save life innocent chris @ @ tians jewish muslims alike zoo called nigeria failed country divide,1
arri evil people every@@ where matter igbo pure stup@@ idity wicke@@ dness wrong fairness,0
nnamdi kanu tomentor chill,0
new apk openvpn android arne schwabe,0
agita@@ tions ipob thesame ones nations ment@@ ioned,0
contrary almajiri purp@@ osely exported south spread covid amp also orche@@ strate meyhem terr@@ orism wahala south@@ erners pati@@ ently waiting aswear urchins [EN:shall] roasted alive,1
small [EN:make] mad people every@@ where nwhat saying true nigeria zoo nother coun@@ tries rounding covid chapter nigeria start dece@@ iving citizen fak,1
[ en : [EN:think] ] purpose evil terro @ @ rists kill chris @ @ tians amp person worship cgod living fantasy land choose fight live,1
ditto pres@@ ident almost clone,1
expect called zoo nigeria election illit@@ erate inexpe@@ rience preside@@ ntbuhari useless cabal senators stupid lawm@@ akers prom@@ oting trib@@ alism ethn@@ icity religion hatred nepotism,1
asking,0
ampesi – wonim sɛ [ hashtag ] yorubafo gyedi sɛɛ bayerɛ boa ma wo wo ntafo ?,0
good morning beau@@ tiful people biafra ipob worl@@ dwide leade@@ rship mazi nnamdi okwu kanu deputy mazi uche okafor mefor ipob prin@@ cepal officers well biafrans new biafran nation coming iseeeeee,0
wife late pres@@ ident zoo country called nigeria aisha buhari involved harli@@ buton bribery scandal criminal frau@@ dster enter america [EN:see] criminal face,1
"tuut@@ uunii ba , korcmfoc ba , w ’ anim tantan",1
broke man nigeria nothing eat shelter inter@@ ested covid trader also depends daily income family neither inter@@ ested walking dead,0
"[ usar ] endi3 end3 wu be kasa oooo , wu ne wu ns3m hunu nu . lol",1
breaking lagos oldest judge dead,0
chris@@ tians nah evange@@ licals kill,0
ow hmmm gyimie saaa,1
herh herh fa wo nkura @ @ asasɛm firi tv no so .,1
what about your mahama ? what [ en : [EN:does] ] he [ en : [EN:know] ] about how to run an economy ? is it about giving ghan @ @ aians mpreko n nkoko nket @ @ ekete ?,1
nigeria big scam go nwe [EN:need] biafra,0
napo nso wagyimi saa… wey y3 campaign message…n@@ kwasiasem nkoa nyansa bia nim… so i [EN:was] [EN:going] to vote [EN:for] [EN:this],1
chris@@ tians [EN:like] yeah bro wrathful deadly sin nchri@@ stian god ik yall mf aint building high destroys stupid fucking tower babel,0
army boko [ en : [EN:must] ] go hell nothing good comes army also fake buhari gov abuja home killings nurthern zoo nigerian sure biafra msut go god bless biafrans east biafrans,1
am wonitw@@ aasidi woho basaaa s3 android fon,1
"gyimie naaa , what [EN:has] he done to be great [EN:for] ? [EN:the] looting , corru@@ ption , murd@@ ering of innocent people , stealing , wicke@@ dness [EN:and] devilish behavior ? [EN:give] people a break wai",1
pandemic unleash tsunami paid agents zoo nigeria busy unleaa @ @ shing covid vaccine alam @ @ ajiri north distri @ @ buting part incl @ @ uding nwhat gain depopu @ @ lation agenda hypo @ @ crite,1
ei wɔfa [ emoji ] asɛm wei . bofroat ne teabread yɛ nkura@@ asesɛm ?,1
anambra people given almajiri twitter some@@ thing talk,0
publicly loudly selfish racist stupid chris@@ tians [EN:use] religion promote preju@@ dices many incomes,0
resid@@ ential kpop clone wars pres@@ ident heart goes,0
"he said agenda 111 is not possible , now prom @ @ ising to complete it [ en : [EN:and] ] employ nurses , [ en : [EN:the] ] one building them [ en : [EN:will] ] he employ ndwan ?",1
"hahahaha wagyimi paaaaa “ [ user ] : just finished posing , so tired . ”",1
name one ipob members killed covid nigeria nyour spaces effected,0
wow [EN:this] guy just called me a kowe@@ nsani because of [EN:the] number of bottles in my room . ooooh i shy mpo .,1
wabon basaaaaa tweaaaaa,1
mede s3 wose kowe@@ nsani no . odwan m33 ! !,1
kasa hunu nkoaaaaaa,1
dusse@@ ldorf germany end year party today thank fighting gall@@ antry,0
parents [EN:tell] thro@@ waway good man born [EN:need] lie stay good relati@@ onship,0
check post never posted talked nnamdi kanu [EN:know] better anyway type makes [EN:call] nigeria zoo,0
hwɛ ne kwasea ? 🤣you people [ en : [EN:think] ] we [ en : [EN:are] ] here to play ong . wuhu fon saa no,1
members ipob [EN:need] better infor@@ mation ways go agit@@ ation ones today [EN:need] mental rehabil@@ itation atte@@ ntion brand nuisance name agit@@ ation suppress delay biafra actual@@ isation,1
almajiri instr@@ ument hand average northern [EN:use] steal manip@@ ulate votes really credited bcos [EN:make] [EN:use] v useless leaders v south,0
nudity culture talk long queue crowd kids begging some@@ where northern nigeria name almajiri talk catast@@ rophic practice future nigeria nigeria one,0
action case forgot arne,0
real chris@@ tians texas learn [EN:call] lest assoc@@ iated church goers people calling chris@@ tians cele@@ brate violence oppose love peace nthou shalt kill unless maybes,0
amen unrel@@ igious person planet faking christ@@ ianity keep evang@@ elical vote many chris@@ tians effing stupid,0
yes worst shameful economic almajiri,1
thou@@ sands profe@@ rssors nigeria educated indiv@@ iduals nigeria stand keep watching housa fulani janj@@ aweed brain dead indiv@@ iduals sit control country well nothing good ever [EN:come] nigeria zoo country,1
mr hahayatu under @ @ stand trying say hamas freedom fighters got wrong comp @ @ aring ipob nothing [ en : [EN:like] ] ipob hamas killed people process getting back te,1
almajiri said protect pres@@ ident cost single digit life far precious lives people killed everyday country boko haram due inept@@ itude nonsense,0
[ en : [EN:this] ] is all they do change [ en : [EN:the] ] narr @ @ ative [ en : [EN:with] ] lies upun lies npp be animgu @ @ asafoɔ brutaa,1
issue almajiri become case looking settle nand gov ganduje centre initi@@ ating exodus,0
devil even [EN:know] fear nothing case prepared came us nigeria left nothing hopes health care fate let prima,0
arne gon na love [ en : [EN:get] ] fat lose hair,1
stupid govt stupid paras@@ tatal thought [EN:would] cont@@ inued waiting aiml@@ essly china show [EN:tell] almajiri govt,0
dumbest shit ever heard old white chris@@ tians always [EN:come] stupid theories things [EN:like] hell people elected dumb ass hot shit amp people still dying,0
ipob behind,0
ibi fanbelt wey she dey [EN:need] . nkwas@@ iasem sei [ emoji ],1
wonso de3 nsem hunu y3 wo d3 paaa oo .,1
also respect abubakar shekau boko @ @ haram compa @ @ triots wasting brai @ @ nless zoo zombie soldiers khaki uniform [ en : [EN:like] ] wort @ @ hless flies till day way bandits wasting north @ @ erners [ en : [EN:like] ] local chickens cool ir,1
god knows exis@@ tence zoo called nigeria came [EN:able] leader mazi nnamdi kanu ready go [EN:may] chukwu okike abiama guide protect us isssee@@ eeeeee hail biafra,1
they [EN:know] nothing except brofo akeseɛ ... big big english nkoaaaa nsem hunu .,1
npopu@@ lated areas covid deaths india bil pop pakistan mil nigeria mil bangl@@ adesh mil russia mil mexico mil shanghai mil covid dead,0
we [ en : [EN:are] ] now seeing [ en : [EN:the] ] nkwas @ @ iafoc one by one,1
today general brigade run nwith buhari widely viewed maximum dictator nand lawless leader nigeria ever known skc ogbonnia,0
better system really appa@@ lling male child initi@@ ative north follow welc@@ oming idea delete almajiri system,0
mocked almajiri schools calling failure saying alma@@ jiris spre@@ ading kano north frust@@ rated gej almajiri school [EN:would] case,0
beto wrong stupid ndemo@@ crats attack chris@@ tians jews congress msm thtey leading amer@@ icans slaug@@ htered heir houses worship,0
[EN:know] chris@@ tians stupid goodness stup@@ idity charts,0
exactly fear,0
"u urself [ en : [EN:will] ] be ramovad . , otweaa",1
also disgrace daughter clone pres @ @ ident donald trump hoping demo @ @ crats [ en : [EN:take] ] inves @ @ tigate whole family [ en : [EN:able] ] stop,1
go read history past impo@@ rtant figures ment@@ ioned one almajiri school attended pride abi initio [EN:tell] quranic school attended,0
stupid al,1
hafiz mohammed terr @ @ orist police commis @ @ sioner delta state curse [ en : [EN:shall] ] retire service death pains ipob members caused families song everyday family,1
chis person built univer@@ sities almajiri schools also roads railways cyour person done,0
said [EN:like] truth result lies britain conc@@ octed biafrans sustain evil useless lies zoo called nigeria nsome@@ times [EN:see] good man born evil envir@@ onment time speak evil,1
almajiri kids even [EN:know] coming,0
every team [ en : [EN:seem] ] to [ en : [EN:have] ] [ en : [EN:come] ] [ en : [EN:with] ] a plan except of course a certain country which [ en : [EN:did] ] n't [ en : [EN:know] ] where they [ en : [EN:were] ] camping before [ en : [EN:the] ] tourn @ @ ament . animgu @ @ asefoɔ,1
let buhari raise osinbajo hand [EN:see] degrees change [EN:call] vp ordinary commis@@ sioner fake pastor prof@@ essor law without consc@@ ience weak vp,0
"sia wahu bi dat , wo rap fon nu 3nfa woho 3ntoto me dat , me rap d3 nti lil wayne a posti me picture [ emoji ] next rap from our supe@@ rstar [ emoji ]",1
go visit pray none nigeria zoo laada @ @ rship nusing python dance military oppre @ @ ssion nthat kill amp abduct biafrans,1
ayigbefo ) yi de3 .. asem oo,1
[EN:like] i go seize he wheel chair . siaman,1
comm @ @ unist good job killing people three big reli @ @ gions lot better job killing people statis @ @ tically chris @ @ tians kill million slavas one way america never mind h,1
hwɛ gyimisɛm ah orika [ emoji ] … you drive you pay [ emoji ],1
five univar @ @ sities almajiri schools,1
wk focal point firma nbut also social demo@@ crats nand although kjeld olesen long nin secret service nhe cont@@ inued commi@@ tment anti comm@@ unist [EN:work] ci worked arne sejr,0
dss arrests man fake video buhari marrying sadiya zainab,0
fucking stupid serious [EN:must] physi@@ cally hurt insanely touch moron@@ ically stupid even consider amor@@ phous athesism group respo@@ nsible one mill@@ ionth bloody repre@@ ssion,0
god forsaken nigeria pity yorubas cham@@ eleon life@@ style nlong live long live long live wait sing biafran national anthem god bless city rising sun,0
lynched nkash@@ meeri hindu killed muslim majority niran persian country shia country nand country cristian safe chri@@ stian coun@@ tries powerful destroy kill chris@@ tians,1
nawauuh country called nigeria aka zoo,1
carne klavien dorothy continue live peace side okay none day meet three,0
back home delta state nigeria busy arre@@ sting tort@@ uring members instead prov@@ iding support state xbc conta@@ inment strategy,0
pass bc women cut men lol post@@ uring chris@@ tians [EN:think] sinful end early preg@@ nancy dump unwanted kids born amp [EN:make] b c avai@@ lable ever@@ ybody knows stupid ppl g,0
"as a church trea@@ surer , you [EN:could] n't account [EN:for] church monies under your care [EN:but] you [EN:want] to be head pastor . gyama woyale ong ! ! !",1
lol even dreams [EN:think] igbo man send son almajiri much engage non lucr@@ ative stup@@ idity,0
seri@@ ously asking question amp left commies say nothing jews amp chris@@ tians slaug@@ htered kill known terror thug gang leader amp blow gasket amp ilk r deranged lunatics [EN:need],1
btw seen fake prophecy exposed disg@@ raced god god true righ@@ teous jesus [EN:come] name greatest true prophecy nbuhari vpo [EN:shall] die ngr [EN:shall] move fake prophecy [EN:shall] die jesus name,0
guys saying seeing coun @ @ tries seeing nigeria protest chinese doctors nigeria [ en : [EN:get] ] ready death [ en : [EN:like] ] italy zoo country full bunch fools,1
almajiri throwing deto@@ nated bomb neig@@ hbour ike abonyi,0
hmm adamu garba man ones causing problems country proud almajiri system children given birth left roam around street begging without acqu@@ iring edu,0
course porn hub saving america chris@@ tians gon na kill coron@@ avirus easter makes perfect sense,0
south east gove@@ rnors puppets fulani almajiri janj@@ aweed thing care stomach,1
nigeria zoo xbe,1
instead denou @ @ ncing jon denounce edwin says cg hates chris @ @ tians conser @ @ vativas amp trump surround anti cg say cg hivemind stupid under @ @ stand cultish,1
salvage salva@@ geable nigeria dead help us bury way burried saudi arabia terro@@ rists uniform days times numbered,1
[EN:going] love series arne,0
viol@@ ating lockdown orders penal@@ izing law breakers [EN:take] things extreme non issue alma@@ jiris [EN:see] man inhum@@ anity humanity much [EN:would] [EN:want] aboli@@ shion almajiri system reform upgrade,0
hahah@@ ahaha dead man die nigeria dead,1
"being upset because a cartoon char@@ acter is black [EN:must] be a mental illness because wabodam ? [EN:are] you so jobless [EN:and] uninte@@ lligent , [EN:that] [EN:these] [EN:are] [EN:the] things you [EN:get] mad [EN:for] ?",1
woho nny3 f3 kwraa ewww,1
killing biafrans industry zoo called nigeria end biafra comes,1
referred vice pres@@ ident vulture wow cow nonsense aboki wey manage step north dey talk nonsense anybody raised region even level pig check stats,1
girls [EN:with] tikel@@ enkele [ emoji ],1
